Sample	taxa	abundance
GF3_C4_day30	o__Lactobacillales	1.16785
GF3_C4_day30	o__Actinomycetales	1.04925
GF3_C4_day32	o__Enterobacterales	95.77
GF3_C4_day32	o__Lactobacillales	4.23
GF3_C4_day34	o__Bifidobacteriales	39.39194
GF3_C4_day34	o__Clostridiales	38.53952
GF3_C4_day34	o__Enterobacterales	10.97031
GF3_C4_day34	o__Lactobacillales	4.68994
GF3_C4_day34	o__Veillonellales	4.15824
GF3_C4_day34	o__Actinomycetales	1.13564
GF3_C4_day34	o__Tissierellales	1.11441
GF3_C4_day38	o__Enterobacterales	99.00813
GF3_C4_day38	o__Bifidobacteriales	0.72192
GF3_C4_day38	o__Lactobacillales	0.26995
GF3_C4_day39	o__Enterobacterales	95.62477
GF3_C4_day39	o__Lactobacillales	2.24068
GF3_C4_day39	o__Bifidobacteriales	1.38912
GF3_C4_day39	o__Clostridiales	0.74542
GF3_C4_day40	o__Lactobacillales	100
GF3_C4_day41	o__Lactobacillales	86.21224
GF3_C4_day41	o__Bifidobacteriales	13.78776
GF3_C4_day42	o__Clostridiales	51.348
GF3_C4_day42	o__Bifidobacteriales	35.17645
GF3_C4_day42	o__Enterobacterales	11.96727
GF3_C4_day42	o__Lactobacillales	1.50829
GF3_C4_day45	o__Clostridiales	56.45542
GF3_C4_day45	o__Bifidobacteriales	34.21025
GF3_C4_day45	o__Enterobacterales	8.31298
GF3_C4_day45	o__Lactobacillales	1.02136
GF3_C5_day30	o__Enterobacterales	99.52564
GF3_C5_day30	o__Bifidobacteriales	0.35395
GF3_C5_day30	o__Clostridiales	0.12041
GF3_C5_day39	o__Enterobacterales	85.86561
GF3_C5_day39	o__Clostridiales	9.33443
GF3_C5_day39	o__Lactobacillales	2.7964
GF3_C5_day39	o__Bifidobacteriales	1.73798
GF3_C5_day39	o__Tissierellales	0.26559
GF3_C5_day41	o__Lactobacillales	99.58888
GF3_C5_day41	o__Bifidobacteriales	0.41112
GF3_C5_day42	o__Bifidobacteriales	46.52835
GF3_C5_day42	o__Clostridiales	41.66631
GF3_C5_day42	o__Enterobacterales	9.9598
GF3_C5_day42	o__Lactobacillales	1.84554
GF3_C5_day45	o__Bifidobacteriales	57.13328
GF3_C5_day45	o__Clostridiales	36.31768
GF3_C5_day45	o__Enterobacterales	5.85331
GF3_C5_day45	o__Lactobacillales	0.69573
GF3_C6_day30	o__Enterobacterales	95.96768
GF3_C6_day30	o__Clostridiales	2.73899
GF3_C6_day30	o__Bifidobacteriales	1.04847
GF3_C6_day30	o__Veillonellales	0.18292
GF3_C6_day30	o__Actinomycetales	0.06194
GF3_C6_day35	o__Enterobacterales	100
GF3_C6_day38	o__Enterobacterales	100
GF3_C6_day39	o__Enterobacterales	88.66333
GF3_C6_day39	o__Clostridiales	6.20442
GF3_C6_day39	o__Lactobacillales	2.42112
GF3_C6_day39	o__Bifidobacteriales	2.1763
GF3_C6_day39	o__Tissierellales	0.53484
GF3_C6_day41	o__Clostridiales	77.6392
GF3_C6_day41	o__Enterobacterales	11.43267
GF3_C6_day41	o__Bifidobacteriales	10.69772
GF3_C6_day41	o__Lactobacillales	0.2304
GF3_C6_day42	o__Bifidobacteriales	57.31886
GF3_C6_day42	o__Clostridiales	36.34514
GF3_C6_day42	o__Enterobacterales	5.76619
GF3_C6_day42	o__Lactobacillales	0.56981
GF3_C6_day45	o__Bifidobacteriales	51.67369
GF3_C6_day45	o__Clostridiales	38.35895
GF3_C6_day45	o__Enterobacterales	8.87916
GF3_C6_day45	o__Lactobacillales	1.0882
GF3_C7_day40	o__Lactobacillales	81.47642
GF3_C7_day40	o__Bifidobacteriales	17.95539
GF3_C7_day40	o__Clostridiales	0.5682
GF3_C7_day41	o__Clostridiales	53.73319
GF3_C7_day41	o__Bifidobacteriales	38.84773
GF3_C7_day41	o__Enterobacterales	6.76198
GF3_C7_day41	o__Lactobacillales	0.6571
GF3_C7_day42	o__Clostridiales	73.20763
GF3_C7_day42	o__Bifidobacteriales	13.69841
GF3_C7_day42	o__Enterobacterales	11.30526
GF3_C7_day42	o__Lactobacillales	1.7887
GF3_C7_day45	o__Clostridiales	46.59886
GF3_C7_day45	o__Bifidobacteriales	41.70374
GF3_C7_day45	o__Enterobacterales	10.5085
GF3_C7_day45	o__Lactobacillales	1.1889
GF3_C8_day30	o__Enterobacterales	67.31064
GF3_C8_day30	o__Bifidobacteriales	22.24065
GF3_C8_day30	o__Clostridiales	9.67764
GF3_C8_day30	o__Veillonellales	0.75243
GF3_C8_day30	o__Tissierellales	0.01864
GF3_C8_day32	o__Enterobacterales	91.93421
GF3_C8_day32	o__Lactobacillales	8.00998
GF3_C8_day32	o__Bifidobacteriales	0.05581
GF3_C8_day34	o__Bifidobacteriales	42.71144
GF3_C8_day34	o__Clostridiales	36.65731
GF3_C8_day34	o__Veillonellales	9.00623
GF3_C8_day34	o__Enterobacterales	5.64432
GF3_C8_day34	o__Actinomycetales	3.50119
GF3_C8_day34	o__Lactobacillales	1.26125
GF3_C8_day34	o__Tissierellales	1.21826
GF3_C8_day39	o__Enterobacterales	94.00601
GF3_C8_day39	o__Clostridiales	2.76525
GF3_C8_day39	o__Lactobacillales	1.92073
GF3_C8_day39	o__Bifidobacteriales	1.30801
GF3_C8_day40	o__Lactobacillales	100
GF3_C8_day41	o__Bifidobacteriales	62.27529
GF3_C8_day41	o__Clostridiales	30.46181
GF3_C8_day41	o__Enterobacterales	6.75131
GF3_C8_day41	o__Lactobacillales	0.5116
GF3_C8_day42	o__Bifidobacteriales	47.13748
GF3_C8_day42	o__Clostridiales	45.60175
GF3_C8_day42	o__Enterobacterales	6.50427
GF3_C8_day42	o__Lactobacillales	0.7565
GF3_C8_day45	o__Bifidobacteriales	49.52601
GF3_C8_day45	o__Clostridiales	43.71961
GF3_C8_day45	o__Enterobacterales	5.13677
GF3_C8_day45	o__Lactobacillales	1.61762
GF3_C9_day30	o__Enterobacterales	68.26109
GF3_C9_day30	o__Bifidobacteriales	14.85821
GF3_C9_day30	o__Clostridiales	11.44502
GF3_C9_day30	o__Veillonellales	4.2553
GF3_C9_day30	o__Tissierellales	0.82416
GF3_C9_day30	o__Actinomycetales	0.33793
GF3_C9_day30	o__Lactobacillales	0.01829
GF3_C9_day32	o__Bifidobacteriales	62.07286
GF3_C9_day32	o__Clostridiales	21.6516
GF3_C9_day32	o__Enterobacterales	15.75938
GF3_C9_day32	o__Lactobacillales	0.51616
GF3_C9_day34	o__Bifidobacteriales	44.93931
GF3_C9_day34	o__Clostridiales	35.51877
GF3_C9_day34	o__Veillonellales	12.48949
GF3_C9_day34	o__Enterobacterales	3.32286
GF3_C9_day34	o__Lactobacillales	1.83829
GF3_C9_day34	o__Actinomycetales	1.51548
GF3_C9_day34	o__Tissierellales	0.37579
GF3_C9_day38	o__Enterobacterales	94.66566
GF3_C9_day38	o__Bifidobacteriales	3.22685
GF3_C9_day38	o__Lactobacillales	2.10749
GF3_C9_day39	o__Enterobacterales	83.71274
GF3_C9_day39	o__Lactobacillales	8.50862
GF3_C9_day39	o__Clostridiales	4.02339
GF3_C9_day39	o__Bifidobacteriales	3.75526
GF3_C9_day40	o__Enterobacterales	58.27367
GF3_C9_day40	o__Lactobacillales	41.72633
GF3_C9_day41	o__Clostridiales	67.1672
GF3_C9_day41	o__Enterobacterales	16.0951
GF3_C9_day41	o__Bifidobacteriales	15.67679
GF3_C9_day41	o__Lactobacillales	1.06091
GF3_C9_day42	o__Bifidobacteriales	48.83157
GF3_C9_day42	o__Clostridiales	41.56616
GF3_C9_day42	o__Enterobacterales	8.80002
GF3_C9_day42	o__Lactobacillales	0.80225
GF3_C9_day45	o__Bifidobacteriales	61.03244
GF3_C9_day45	o__Clostridiales	28.98196
GF3_C9_day45	o__Enterobacterales	7.3843
GF3_C9_day45	o__Lactobacillales	2.6013
GF3_inoc	o__Clostridiales	52.86234
GF3_inoc	o__Enterobacterales	29.13098
GF3_inoc	o__Bifidobacteriales	16.23477
GF3_inoc	o__Lactobacillales	1.77191
GF4_B1_D35	o__Lactobacillales	81.86896
GF4_B1_D35	o__Bifidobacteriales	18.13104
GF4_B1_D36	o__Lactobacillales	86.78923
GF4_B1_D36	o__Enterobacterales	12.40086
GF4_B1_D36	o__Bifidobacteriales	0.59973
GF4_B1_D36	o__Clostridiales	0.21018
GF4_B1_d37	o__Lactobacillales	100
GF4_B2_d35	o__Enterobacterales	82.53371
GF4_B2_d35	o__Lactobacillales	16.33196
GF4_B2_d35	o__Bifidobacteriales	1.13433
GF4_B2_d36	o__Enterobacterales	100
GF4_B3_d35	o__Lactobacillales	82.63922
GF4_B3_d35	o__Bifidobacteriales	14.99204
GF4_B3_d35	o__Clostridiales	2.36874
GF4_B3_d36	o__Lactobacillales	72.03416
GF4_B3_d36	o__Enterobacterales	22.24158
GF4_B3_d36	o__Bifidobacteriales	4.34166
GF4_B3_d36	o__Clostridiales	1.3826
GF4_B3_d37	o__Lactobacillales	100
GF4_B3_d42	o__Bifidobacteriales	53.55772
GF4_B3_d42	o__Clostridiales	39.05635
GF4_B3_d42	o__Enterobacterales	5.81978
GF4_B3_d42	o__Lactobacillales	1.56615
GF4_B3_d43	o__Clostridiales	49.41047
GF4_B3_d43	o__Bifidobacteriales	44.13371
GF4_B3_d43	o__Enterobacterales	3.55844
GF4_B3_d43	o__Lactobacillales	2.89738
GF4_B3_d44	o__Bifidobacteriales	73.65812
GF4_B3_d44	o__Clostridiales	19.71188
GF4_B3_d44	o__Lactobacillales	3.91362
GF4_B3_d44	o__Enterobacterales	2.71638
GF4_B3_d46	o__Bifidobacteriales	77.56029
GF4_B3_d46	o__Clostridiales	12.33613
GF4_B3_d46	o__Enterobacterales	7.12841
GF4_B3_d46	o__Lactobacillales	2.97518
GF4_B3_LI	o__Bifidobacteriales	90.22326
GF4_B3_LI	o__Enterobacterales	4.15478
GF4_B3_LI	o__Lactobacillales	4.1241
GF4_B3_LI	o__Clostridiales	1.49785
GF4_B3_SI	o__Bifidobacteriales	96.6448
GF4_B3_SI	o__Lactobacillales	2.31173
GF4_B3_SI	o__Clostridiales	1.04347
GF4_B4_d35	o__Lactobacillales	88.48589
GF4_B4_d35	o__Bifidobacteriales	10.58381
GF4_B4_d35	o__Clostridiales	0.9303
GF4_B4_d38	o__Lactobacillales	100
GF4_B5_d35	o__Lactobacillales	78.5023
GF4_B5_d35	o__Enterobacterales	19.43073
GF4_B5_d35	o__Bifidobacteriales	2.06697
GF4_Bdam_d10	o__Bifidobacteriales	55.42544
GF4_Bdam_d10	o__Clostridiales	35.00753
GF4_Bdam_d10	o__Actinomycetales	4.14679
GF4_Bdam_d10	o__Enterobacterales	2.35927
GF4_Bdam_d10	o__Lactobacillales	2.08586
GF4_Bdam_d10	o__Tissierellales	0.62905
GF4_Bdam_d10	o__Veillonellales	0.34605
GF4_Bsire_d10	o__Bifidobacteriales	51.95341
GF4_Bsire_d10	o__Clostridiales	35.01085
GF4_Bsire_d10	o__Enterobacterales	4.93376
GF4_Bsire_d10	o__Actinomycetales	4.19904
GF4_Bsire_d10	o__Lactobacillales	2.83787
GF4_Bsire_d10	o__Tissierellales	1.06507
GF4_Bsire_d2	o__Bifidobacteriales	68.62099
GF4_Bsire_d2	o__Clostridiales	21.31252
GF4_Bsire_d2	o__Enterobacterales	6.48573
GF4_Bsire_d2	o__Lactobacillales	2.1971
GF4_Bsire_d2	o__Actinomycetales	1.34423
GF4_Bsire_d2	o__Veillonellales	0.03943
GF4_C1_d36	o__Enterobacterales	96.32831
GF4_C1_d36	o__Lactobacillales	3.67169
GF4_C1_D37	o__Enterobacterales	53.38126
GF4_C1_D37	o__Clostridiales	30.88916
GF4_C1_D37	o__Lactobacillales	15.72958
GF4_C1_d39	o__Clostridiales	49.02673
GF4_C1_d39	o__Enterobacterales	36.76674
GF4_C1_d39	o__Lactobacillales	14.10035
GF4_C1_d39	o__Bifidobacteriales	0.10618
GF4_C1_d43	o__Clostridiales	73.06965
GF4_C1_d43	o__Enterobacterales	23.4555
GF4_C1_d43	o__Lactobacillales	3.47485
GF4_C1_d46	o__Clostridiales	82.18351
GF4_C1_d46	o__Enterobacterales	17.1519
GF4_C1_d46	o__Lactobacillales	0.66459
GF4_C1_LI	o__Bifidobacteriales	58.89099
GF4_C1_LI	o__Veillonellales	28.77426
GF4_C1_LI	o__Enterobacterales	7.32631
GF4_C1_LI	o__Lactobacillales	2.82695
GF4_C1_LI	o__Clostridiales	2.18149
GF4_C1_SI	o__Bifidobacteriales	74.12533
GF4_C1_SI	o__Veillonellales	14.91183
GF4_C1_SI	o__Enterobacterales	7.67123
GF4_C1_SI	o__Clostridiales	1.97334
GF4_C1_SI	o__Lactobacillales	1.31826
GF4_C2_d35	o__Lactobacillales	81.13808
GF4_C2_d35	o__Enterobacterales	18.86192
GF4_C2_D36	o__Lactobacillales	52.75362
GF4_C2_D36	o__Enterobacterales	41.2723
GF4_C2_D36	o__Clostridiales	5.97408
GF4_C2_d37	o__Enterobacterales	55.29195
GF4_C2_d37	o__Clostridiales	34.26926
GF4_C2_d37	o__Lactobacillales	10.43878
GF4_C2_d38	o__Clostridiales	58.74172
GF4_C2_d38	o__Enterobacterales	34.996
GF4_C2_d38	o__Lactobacillales	6.26229
GF4_C2_d39	o__Clostridiales	59.92111
GF4_C2_d39	o__Enterobacterales	30.5769
GF4_C2_d39	o__Lactobacillales	9.50199
GF4_C2_d43	o__Clostridiales	87.08313
GF4_C2_d43	o__Enterobacterales	10.52002
GF4_C2_d43	o__Bifidobacteriales	1.71639
GF4_C2_d43	o__Lactobacillales	0.68046
GF4_C2_d45	o__Clostridiales	78.36244
GF4_C2_d45	o__Enterobacterales	9.82377
GF4_C2_d45	o__Veillonellales	9.01563
GF4_C2_d45	o__Bifidobacteriales	2.39023
GF4_C2_d45	o__Lactobacillales	0.40793
GF4_C2_d46	o__Clostridiales	64.01966
GF4_C2_d46	o__Bifidobacteriales	15.77826
GF4_C2_d46	o__Enterobacterales	12.91047
GF4_C2_d46	o__Veillonellales	6.73634
GF4_C2_d46	o__Lactobacillales	0.55526
GF4_C2_LI	o__Bifidobacteriales	97.89862
GF4_C2_LI	o__Clostridiales	0.67168
GF4_C2_LI	o__Enterobacterales	0.64339
GF4_C2_LI	o__Veillonellales	0.6175
GF4_C2_LI	o__Lactobacillales	0.16881
GF4_C2_SI	o__Bifidobacteriales	99.79752
GF4_C2_SI	o__Veillonellales	0.20248
GF4_C3_d35	o__Lactobacillales	61.70128
GF4_C3_d35	o__Enterobacterales	37.25737
GF4_C3_d35	o__Bifidobacteriales	1.04135
GF4_C3_d36	o__Enterobacterales	70.60499
GF4_C3_d36	o__Clostridiales	20.93715
GF4_C3_d36	o__Lactobacillales	8.08023
GF4_C3_d36	o__Bifidobacteriales	0.37763
GF4_C3_d38	o__Clostridiales	71.26504
GF4_C3_d38	o__Enterobacterales	23.90481
GF4_C3_d38	o__Lactobacillales	4.83015
GF4_C3_d42	o__Clostridiales	86.31143
GF4_C3_d42	o__Enterobacterales	12.101
GF4_C3_d42	o__Bifidobacteriales	1.22375
GF4_C3_d42	o__Lactobacillales	0.36382
GF4_C3_d43	o__Clostridiales	74.22551
GF4_C3_d43	o__Bifidobacteriales	11.6821
GF4_C3_d43	o__Enterobacterales	10.31607
GF4_C3_d43	o__Veillonellales	2.41241
GF4_C3_d43	o__Lactobacillales	1.36391
GF4_C3_d44	o__Clostridiales	71.30339
GF4_C3_d44	o__Bifidobacteriales	15.21052
GF4_C3_d44	o__Enterobacterales	7.28067
GF4_C3_d44	o__Veillonellales	4.81368
GF4_C3_d44	o__Lactobacillales	1.39174
GF4_C3_d45	o__Clostridiales	68.46221
GF4_C3_d45	o__Bifidobacteriales	19.36727
GF4_C3_d45	o__Enterobacterales	11.498
GF4_C3_d45	o__Lactobacillales	0.67251
GF4_C3_d46	o__Clostridiales	83.06481
GF4_C3_d46	o__Enterobacterales	11.78026
GF4_C3_d46	o__Bifidobacteriales	5.15493
GF4_C3_LI	o__Bifidobacteriales	80.82215
GF4_C3_LI	o__Clostridiales	11.04218
GF4_C3_LI	o__Enterobacterales	4.99954
GF4_C3_LI	o__Lactobacillales	1.61196
GF4_C3_LI	o__Veillonellales	1.52416
GF4_C3_SI	o__Bifidobacteriales	98.35113
GF4_C3_SI	o__Clostridiales	0.65689
GF4_C3_SI	o__Veillonellales	0.50529
GF4_C3_SI	o__Enterobacterales	0.29266
GF4_C3_SI	o__Lactobacillales	0.19403
GF4_C4_d35	o__Lactobacillales	80.5613
GF4_C4_d35	o__Enterobacterales	16.15025
GF4_C4_d35	o__Bifidobacteriales	3.26055
GF4_C4_d35	o__Clostridiales	0.0279
GF4_C4_d36	o__Lactobacillales	89.34576
GF4_C4_d36	o__Enterobacterales	8.29099
GF4_C4_d36	o__Bifidobacteriales	2.13291
GF4_C4_d36	o__Clostridiales	0.15846
GF4_C4_d36	o__Tissierellales	0.07188
GF4_C4_d37	o__Lactobacillales	40.41465
GF4_C4_d37	o__Enterobacterales	34.51742
GF4_C4_d37	o__Clostridiales	25.06793
GF4_C4_D39	o__Lactobacillales	68.57607
GF4_C4_D39	o__Clostridiales	17.036
GF4_C4_D39	o__Enterobacterales	13.86006
GF4_C4_D39	o__Bifidobacteriales	0.52787
GF4_C5_d43	o__Clostridiales	86.50483
GF4_C5_d43	o__Enterobacterales	13.13722
GF4_C5_d43	o__Lactobacillales	0.2774
GF4_C5_d43	o__Bifidobacteriales	0.08055
GF4_C5_d45	o__Clostridiales	70.53697
GF4_C5_d45	o__Enterobacterales	16.81158
GF4_C5_d45	o__Bifidobacteriales	11.49531
GF4_C5_d45	o__Lactobacillales	1.15614
GF4_C5_d46	o__Clostridiales	82.95317
GF4_C5_d46	o__Enterobacterales	10.20901
GF4_C5_d46	o__Bifidobacteriales	6.78781
GF4_C5_d46	o__Lactobacillales	0.05001
GF4_C5_LI	o__Bifidobacteriales	88.52486
GF4_C5_LI	o__Clostridiales	7.59395
GF4_C5_LI	o__Enterobacterales	2.77936
GF4_C5_LI	o__Lactobacillales	1.10183
GF4_C5_SI	o__Bifidobacteriales	100
GF4_Cdam_d16	o__Clostridiales	52.61636
GF4_Cdam_d16	o__Bifidobacteriales	20.98081
GF4_Cdam_d16	o__Veillonellales	15.23271
GF4_Cdam_d16	o__Enterobacterales	5.16917
GF4_Cdam_d16	o__Lactobacillales	3.33942
GF4_Cdam_d16	o__Actinomycetales	1.9514
GF4_Cdam_d16	o__Tissierellales	0.71013
GF4_Csire_d16	o__Clostridiales	40.36373
GF4_Csire_d16	o__Bifidobacteriales	34.82236
GF4_Csire_d16	o__Veillonellales	16.48485
GF4_Csire_d16	o__Enterobacterales	3.47445
GF4_Csire_d16	o__Lactobacillales	2.15001
GF4_Csire_d16	o__Tissierellales	1.36202
GF4_Csire_d16	o__Actinomycetales	1.34259
GF4_Csire_d2	o__Bifidobacteriales	49.80546
GF4_Csire_d2	o__Clostridiales	34.56793
GF4_Csire_d2	o__Enterobacterales	8.18749
GF4_Csire_d2	o__Lactobacillales	3.60291
GF4_Csire_d2	o__Actinomycetales	3.35851
GF4_Csire_d2	o__Tissierellales	0.3269
GF4_Csire_d2	o__Veillonellales	0.15079
GF4_INOC_GF45	o__Bifidobacteriales	60.61654
GF4_INOC_GF45	o__Clostridiales	19.48458
GF4_INOC_GF45	o__Enterobacterales	7.2606
GF4_INOC_GF45	o__Veillonellales	4.52449
GF4_INOC_GF45	o__Actinomycetales	3.83009
GF4_INOC_GF45	o__Lactobacillales	2.9434
GF4_INOC_GF45	o__Tissierellales	1.34031
GF5_A_DAM_D0	o__Enterobacterales	100
GF5_A_DAM_D24	o__Bifidobacteriales	48.42028
GF5_A_DAM_D24	o__Clostridiales	25.27568
GF5_A_DAM_D24	o__Actinomycetales	7.80434
GF5_A_DAM_D24	o__Veillonellales	6.92479
GF5_A_DAM_D24	o__Enterobacterales	5.29482
GF5_A_DAM_D24	o__Tissierellales	3.16757
GF5_A_DAM_D24	o__Lactobacillales	3.11252
GF5_A1_COLON_190815	o__Bifidobacteriales	67.74715
GF5_A1_COLON_190815	o__Veillonellales	14.6959
GF5_A1_COLON_190815	o__Clostridiales	12.19333
GF5_A1_COLON_190815	o__Lactobacillales	2.74553
GF5_A1_COLON_190815	o__Enterobacterales	2.61809
GF5_A1_D46	o__Enterobacterales	89.6048
GF5_A1_D46	o__Lactobacillales	4.66852
GF5_A1_D46	o__Veillonellales	3.06001
GF5_A1_D46	o__Clostridiales	1.33217
GF5_A1_D46	o__Bifidobacteriales	1.24955
GF5_A1_D46	o__Tissierellales	0.08495
GF5_A1_D47	o__Enterobacterales	54.99143
GF5_A1_D47	o__Clostridiales	33.39489
GF5_A1_D47	o__Tissierellales	5.25111
GF5_A1_D47	o__Lactobacillales	3.24733
GF5_A1_D47	o__Veillonellales	2.15793
GF5_A1_D47	o__Bifidobacteriales	0.95731
GF5_A1_D48	o__Enterobacterales	100
GF5_A1_D79	o__Enterobacterales	89.72633
GF5_A1_D79	o__Bifidobacteriales	6.89586
GF5_A1_D79	o__Lactobacillales	3.37781
GF5_A1_D80	o__Enterobacterales	99.43072
GF5_A1_D80	o__Bifidobacteriales	0.29311
GF5_A1_D80	o__Lactobacillales	0.27618
GF5_A1_D81	o__Enterobacterales	97.81111
GF5_A1_D81	o__Lactobacillales	1.85156
GF5_A1_D81	o__Bifidobacteriales	0.33733
GF5_A1_D83	o__Lactobacillales	96.7977
GF5_A1_D83	o__Clostridiales	3.2023
GF5_A1_D88	o__Clostridiales	46.43963
GF5_A1_D88	o__Enterobacterales	45.10979
GF5_A1_D88	o__Bifidobacteriales	6.87218
GF5_A1_D88	o__Lactobacillales	1.57841
GF5_A2_COLON_190628	o__Clostridiales	100
GF5_A2_D46	o__Enterobacterales	94.37087
GF5_A2_D46	o__Veillonellales	2.12698
GF5_A2_D46	o__Bifidobacteriales	1.28945
GF5_A2_D46	o__Lactobacillales	1.20077
GF5_A2_D46	o__Clostridiales	1.01193
GF5_A2_D48	o__Bifidobacteriales	69.6031
GF5_A2_D48	o__Clostridiales	20.62328
GF5_A2_D48	o__Enterobacterales	7.17711
GF5_A2_D48	o__Lactobacillales	2.38966
GF5_A2_D48	o__Tissierellales	0.20685
GF5_A2_D79	o__Enterobacterales	87.57192
GF5_A2_D79	o__Bifidobacteriales	9.06376
GF5_A2_D79	o__Clostridiales	2.47922
GF5_A2_D79	o__Lactobacillales	0.8851
GF5_A2_D80	o__Enterobacterales	100
GF5_A3_COLON_190628	o__Lactobacillales	64.78981
GF5_A3_COLON_190628	o__Clostridiales	20.76463
GF5_A3_COLON_190628	o__Enterobacterales	14.44556
GF5_A3_D46	o__Enterobacterales	88.11358
GF5_A3_D46	o__Bifidobacteriales	6.6925
GF5_A3_D46	o__Lactobacillales	5.11045
GF5_A3_D46	o__Clostridiales	0.08347
GF5_A4_D46	o__Enterobacterales	95.20882
GF5_A4_D46	o__Lactobacillales	3.41918
GF5_A4_D46	o__Bifidobacteriales	1.372
GF5_A4_D48	o__Lactobacillales	100
GF5_A5_D46	o__Enterobacterales	97.23958
GF5_A5_D46	o__Bifidobacteriales	1.24414
GF5_A5_D46	o__Lactobacillales	1.02289
GF5_A5_D46	o__Clostridiales	0.49339
GF5_A5_D79	o__Enterobacterales	54.69699
GF5_A5_D79	o__Lactobacillales	45.30301
GF5_A5_D80	o__Clostridiales	100
GF5_A6_D81	o__Enterobacterales	85.61308
GF5_A6_D81	o__Lactobacillales	12.96479
GF5_A6_D81	o__Bifidobacteriales	1.42213
GF5_A6_D82	o__Clostridiales	54.50596
GF5_A6_D82	o__Enterobacterales	28.11026
GF5_A6_D82	o__Bifidobacteriales	12.94094
GF5_A6_D82	o__Lactobacillales	4.12917
GF5_A6_D82	o__Veillonellales	0.31367
GF5_A7_COLON_190815	o__Bifidobacteriales	84.61875
GF5_A7_COLON_190815	o__Lactobacillales	5.47999
GF5_A7_COLON_190815	o__Veillonellales	4.34345
GF5_A7_COLON_190815	o__Enterobacterales	2.91598
GF5_A7_COLON_190815	o__Clostridiales	2.64183
GF5_A7_D46	o__Enterobacterales	91.06258
GF5_A7_D46	o__Lactobacillales	8.03493
GF5_A7_D46	o__Bifidobacteriales	0.9025
GF5_A7_D79	o__Lactobacillales	68.78224
GF5_A7_D79	o__Clostridiales	20.12628
GF5_A7_D79	o__Enterobacterales	10.61838
GF5_A7_D79	o__Bifidobacteriales	0.47309
GF5_A7_D80	o__Clostridiales	32.79551
GF5_A7_D80	o__Lactobacillales	27.78751
GF5_A7_D80	o__Enterobacterales	22.30684
GF5_A7_D80	o__Bifidobacteriales	17.11014
GF5_A7_D81	o__Clostridiales	71.37872
GF5_A7_D81	o__Bifidobacteriales	12.03925
GF5_A7_D81	o__Lactobacillales	11.39413
GF5_A7_D81	o__Enterobacterales	5.1879
GF5_A7_D82	o__Bifidobacteriales	60.00185
GF5_A7_D82	o__Clostridiales	39.99815
GF5_A7_D83	o__Clostridiales	100
GF5_A7_D84	o__Clostridiales	88.82492
GF5_A7_D84	o__Lactobacillales	5.65575
GF5_A7_D84	o__Enterobacterales	4.59724
GF5_A7_D84	o__Bifidobacteriales	0.92209
GF5_A7_D87	o__Bifidobacteriales	43.7685
GF5_A7_D87	o__Clostridiales	41.08215
GF5_A7_D87	o__Veillonellales	7.74168
GF5_A7_D87	o__Enterobacterales	5.34756
GF5_A7_D87	o__Lactobacillales	2.0601
GF5_A8_COLON_190815	o__Bifidobacteriales	61.13288
GF5_A8_COLON_190815	o__Veillonellales	14.55856
GF5_A8_COLON_190815	o__Clostridiales	13.33262
GF5_A8_COLON_190815	o__Lactobacillales	7.27836
GF5_A8_COLON_190815	o__Enterobacterales	3.69759
GF5_A8_D79	o__Enterobacterales	81.90129
GF5_A8_D79	o__Lactobacillales	17.05892
GF5_A8_D79	o__Clostridiales	0.67621
GF5_A8_D79	o__Bifidobacteriales	0.36358
GF5_A8_D83	o__Clostridiales	98.85176
GF5_A8_D83	o__Lactobacillales	1.14824
GF5_A8_D87	o__Clostridiales	92.38794
GF5_A8_D87	o__Enterobacterales	4.25958
GF5_A8_D87	o__Bifidobacteriales	2.10524
GF5_A8_D87	o__Lactobacillales	1.24724
GF5_B_COLON_M1	o__Enterobacterales	100
GF5_B_COLON_M2	o__Enterobacterales	80.37862
GF5_B_COLON_M2	o__Lactobacillales	19.62138
GF5_B_COLON_P1	o__Bifidobacteriales	100
GF5_B_DAM_D3	o__Clostridiales	47.02702
GF5_B_DAM_D3	o__Bifidobacteriales	44.13889
GF5_B_DAM_D3	o__Enterobacterales	6.03463
GF5_B_DAM_D3	o__Lactobacillales	1.79114
GF5_B_DAM_D3	o__Tissierellales	0.62923
GF5_B_DAM_D3	o__Actinomycetales	0.28526
GF5_B_DAM_D3	o__Veillonellales	0.09383
GF5_B1_COLON_190815	o__Clostridiales	72.00366
GF5_B1_COLON_190815	o__Veillonellales	12.05166
GF5_B1_COLON_190815	o__Bifidobacteriales	6.1868
GF5_B1_COLON_190815	o__Lactobacillales	4.96663
GF5_B1_COLON_190815	o__Enterobacterales	4.79125
GF5_B1_D80	o__Enterobacterales	97.7295
GF5_B1_D80	o__Lactobacillales	1.58762
GF5_B1_D80	o__Clostridiales	0.68288
GF5_B1_D82	o__Enterobacterales	66.69783
GF5_B1_D82	o__Clostridiales	15.56786
GF5_B1_D82	o__Lactobacillales	8.86903
GF5_B1_D82	o__Bifidobacteriales	7.63627
GF5_B1_D82	o__Veillonellales	1.22902
GF5_B1_D83	o__Enterobacterales	66.84689
GF5_B1_D83	o__Clostridiales	18.38692
GF5_B1_D83	o__Lactobacillales	14.7662
GF5_B1_D84	o__Enterobacterales	63.4533
GF5_B1_D84	o__Clostridiales	25.99327
