Sample,taxa,abundance
GF5_B_DAM_D3,Enterobacteriaceae,5.44688
GF5_B_DAM_D3,Enterococcaceae,1.79114
GF5_B_DAM_D3,Peptoniphilaceae,0.62923
GF5_B_DAM_D3,Morganellaceae,0.58774
GF5_B_DAM_D3,Actinomycetaceae,0.28526
GF5_B_DAM_D3,Veillonellaceae,0.09383
GF5_B1_COLON_190815,Clostridiaceae,70.58901
GF5_B1_COLON_190815,Veillonellaceae,12.05166
GF5_B1_COLON_190815,Bifidobacteriaceae,6.1868
GF5_B1_COLON_190815,Enterococcaceae,4.96663
GF5_B1_COLON_190815,Enterobacteriaceae,4.79125
GF5_B1_COLON_190815,Peptostreptococcaceae,1.41464
GF5_B1_D80,Enterobacteriaceae,97.7295
GF5_B1_D80,Enterococcaceae,1.58762
GF5_B1_D80,Clostridiaceae,0.63575
GF5_B1_D80,Peptostreptococcaceae,0.04714
GF5_B1_D82,Enterobacteriaceae,66.69783
GF5_B1_D82,Clostridiaceae,10.69416
GF5_B1_D82,Enterococcaceae,8.86903
GF5_B1_D82,Bifidobacteriaceae,7.63627
GF5_B1_D82,Peptostreptococcaceae,4.8737
GF5_B1_D82,Veillonellaceae,1.22902
GF5_B1_D83,Enterobacteriaceae,66.84689
GF5_B1_D83,Enterococcaceae,14.7662
GF5_B1_D83,Peptostreptococcaceae,14.03902
GF5_B1_D83,Clostridiaceae,4.3479
GF5_B1_D84,Enterobacteriaceae,63.4533
GF5_B1_D84,Peptostreptococcaceae,18.26538
GF5_B1_D84,Enterococcaceae,10.55343
GF5_B1_D84,Clostridiaceae,7.72789
GF5_B2_D79,Enterobacteriaceae,100
GF5_B2_D80,Enterobacteriaceae,100
GF5_B3_COLON_190815,Clostridiaceae,75.8864
GF5_B3_COLON_190815,Bifidobacteriaceae,9.90658
GF5_B3_COLON_190815,Enterococcaceae,7.27749
GF5_B3_COLON_190815,Enterobacteriaceae,6.71698
GF5_B3_COLON_190815,Morganellaceae,0.21255
GF5_B3_D79,Enterobacteriaceae,97.60101
GF5_B3_D79,Enterococcaceae,2.27953
GF5_B3_D79,Bifidobacteriaceae,0.11946
GF5_B3_D81,Clostridiaceae,76.66564
GF5_B3_D81,Peptostreptococcaceae,12.04887
GF5_B3_D81,Enterobacteriaceae,7.14396
GF5_B3_D81,Enterococcaceae,3.58245
GF5_B3_D81,Morganellaceae,0.55908
GF5_B3_D82,Enterobacteriaceae,51.33589
GF5_B3_D82,Peptostreptococcaceae,20.55506
GF5_B3_D82,Enterococcaceae,17.15864
GF5_B3_D82,Clostridiaceae,10.9504
GF5_B3_D83,Enterobacteriaceae,66.73203
GF5_B3_D83,Enterococcaceae,11.21946
GF5_B3_D83,Clostridiaceae,11.06051
GF5_B3_D83,Peptostreptococcaceae,10.54121
GF5_B3_D83,Morganellaceae,0.4468
GF5_B4_D79,Enterococcaceae,41.74849
GF5_B4_D79,Enterobacteriaceae,27.55271
GF5_B4_D79,Clostridiaceae,15.85025
GF5_B4_D79,Morganellaceae,8.86763
GF5_B4_D79,Peptostreptococcaceae,5.33023
GF5_B4_D79,Bifidobacteriaceae,0.42286
GF5_B4_D79,Propionibacteriaceae,0.22784
GF5_B5_D79,Enterococcaceae,72.91035
GF5_B5_D79,Enterobacteriaceae,26.6533
GF5_B5_D79,Bifidobacteriaceae,0.43635
GF5_B5_D80,Enterococcaceae,62.62711
GF5_B5_D80,Enterobacteriaceae,37.37289
GF5_B6_COLON_190815,Clostridiaceae,46.23977
GF5_B6_COLON_190815,Bifidobacteriaceae,20.56245
GF5_B6_COLON_190815,Veillonellaceae,13.46858
GF5_B6_COLON_190815,Enterococcaceae,11.25762
GF5_B6_COLON_190815,Enterobacteriaceae,6.31416
GF5_B6_COLON_190815,Morganellaceae,1.46622
GF5_B6_COLON_190815,Peptostreptococcaceae,0.6912
GF5_B6_D79,Enterobacteriaceae,85.29699
GF5_B6_D79,Enterococcaceae,12.2472
GF5_B6_D79,Clostridiaceae,1.2353
GF5_B6_D79,Peptostreptococcaceae,1.22051
GF5_B6_D84,Clostridiaceae,92.22558
GF5_B6_D84,Enterobacteriaceae,4.90054
GF5_B6_D84,Morganellaceae,1.16524
GF5_B6_D84,Peptostreptococcaceae,0.90076
GF5_B6_D84,Enterococcaceae,0.4513
GF5_B6_D84,Bifidobacteriaceae,0.35657
GF5_B7_COLON_190815,Clostridiaceae,39.53515
GF5_B7_COLON_190815,Enterococcaceae,28.64537
GF5_B7_COLON_190815,Bifidobacteriaceae,12.86159
GF5_B7_COLON_190815,Enterobacteriaceae,10.28342
GF5_B7_COLON_190815,Veillonellaceae,5.88034
GF5_B7_COLON_190815,Peptostreptococcaceae,1.58832
GF5_B7_COLON_190815,Morganellaceae,1.20582
GF5_B7_D79,Enterococcaceae,94.79631
GF5_B7_D79,Enterobacteriaceae,2.66724
GF5_B7_D79,Clostridiaceae,1.5457
GF5_B7_D79,Peptostreptococcaceae,0.84457
GF5_B7_D79,Bifidobacteriaceae,0.14619
GF5_B7_D80,Clostridiaceae,66.74415
GF5_B7_D80,Enterobacteriaceae,11.14125
GF5_B7_D80,Enterococcaceae,11.0072
GF5_B7_D80,Peptostreptococcaceae,5.7695
GF5_B7_D80,Morganellaceae,5.32199
GF5_B7_D80,Bifidobacteriaceae,0.01591
GF5_B7_D82,Clostridiaceae,78.72592
GF5_B7_D82,Enterobacteriaceae,10.81558
GF5_B7_D82,Peptostreptococcaceae,7.82089
GF5_B7_D82,Enterococcaceae,1.68476
GF5_B7_D82,Morganellaceae,0.95285
GF5_C_DAM_D24,Clostridiaceae,41.23336
GF5_C_DAM_D24,Bifidobacteriaceae,26.8988
GF5_C_DAM_D24,Veillonellaceae,18.22261
GF5_C_DAM_D24,Peptostreptococcaceae,8.41787
GF5_C_DAM_D24,Enterobacteriaceae,3.11275
GF5_C_DAM_D24,Enterococcaceae,1.15787
GF5_C_DAM_D24,Peptoniphilaceae,0.70322
GF5_C_DAM_D24,Morganellaceae,0.17925
GF5_C_DAM_D24,Actinomycetaceae,0.07427
GF5_C_DAM_D3,Bifidobacteriaceae,51.64013
GF5_C_DAM_D3,Clostridiaceae,37.09784
GF5_C_DAM_D3,Peptostreptococcaceae,5.62902
GF5_C_DAM_D3,Enterobacteriaceae,3.72737
GF5_C_DAM_D3,Enterococcaceae,1.28179
GF5_C_DAM_D3,Actinomycetaceae,0.49972
GF5_C_DAM_D3,Peptoniphilaceae,0.11644
GF5_C_DAM_D3,Morganellaceae,0.00768
GF5_C1_COLON_190628,Clostridiaceae,59.96526
GF5_C1_COLON_190628,Peptostreptococcaceae,22.25037
GF5_C1_COLON_190628,Enterobacteriaceae,15.54555
GF5_C1_COLON_190628,Bifidobacteriaceae,0.96743
GF5_C1_COLON_190628,Enterococcaceae,0.6502
GF5_C1_COLON_190628,Morganellaceae,0.62119
GF5_C1_COLON_190815,Enterobacteriaceae,78.81677
GF5_C1_COLON_190815,Clostridiaceae,18.66892
GF5_C1_COLON_190815,Peptostreptococcaceae,2.51431
GF5_C1_D46,Enterobacteriaceae,88.94828
GF5_C1_D46,Clostridiaceae,5.55807
GF5_C1_D46,Peptostreptococcaceae,2.13675
GF5_C1_D46,Veillonellaceae,2.09992
GF5_C1_D46,Enterococcaceae,0.8027
GF5_C1_D46,Morganellaceae,0.43297
GF5_C1_D46,Bifidobacteriaceae,0.02131
GF5_C1_D47,Enterobacteriaceae,66.58489
GF5_C1_D47,Clostridiaceae,13.83752
GF5_C1_D47,Morganellaceae,5.66158
GF5_C1_D47,Peptoniphilaceae,5.17986
GF5_C1_D47,Peptostreptococcaceae,3.3989
GF5_C1_D47,Veillonellaceae,3.23835
GF5_C1_D47,Enterococcaceae,1.96302
GF5_C1_D47,Actinomycetaceae,0.13587
GF5_C1_D48,Enterobacteriaceae,40.35596
GF5_C1_D48,Clostridiaceae,21.42271
GF5_C1_D48,Peptostreptococcaceae,18.74403
GF5_C1_D48,Bifidobacteriaceae,10.12398
GF5_C1_D48,Veillonellaceae,4.4921
GF5_C1_D48,Morganellaceae,2.56173
GF5_C1_D48,Enterococcaceae,2.21057
GF5_C1_D48,Peptoniphilaceae,0.08892
GF5_C2_COLON_190815,Enterobacteriaceae,100
GF5_C2_D46,Enterobacteriaceae,89.19416
GF5_C2_D46,Veillonellaceae,3.63109
GF5_C2_D46,Clostridiaceae,3.60071
GF5_C2_D46,Enterococcaceae,1.69315
GF5_C2_D46,Peptostreptococcaceae,1.132
GF5_C2_D46,Bifidobacteriaceae,0.74889
GF5_C3_COLON_190628,Clostridiaceae,63.61191
GF5_C3_COLON_190628,Enterobacteriaceae,21.96676
GF5_C3_COLON_190628,Peptostreptococcaceae,14.42133
GF5_C3_COLON_190815,Enterobacteriaceae,100
GF5_C3_D46,Enterobacteriaceae,96.9866
GF5_C3_D46,Enterococcaceae,1.68984
GF5_C3_D46,Bifidobacteriaceae,1.30364
GF5_C3_D46,Clostridiaceae,0.01991
GF5_C4_COLON_190628,Enterobacteriaceae,40.15933
GF5_C4_COLON_190628,Clostridiaceae,37.59397
GF5_C4_COLON_190628,Peptostreptococcaceae,15.24011
GF5_C4_COLON_190628,Enterococcaceae,7.0066
GF5_C4_D46,Enterobacteriaceae,83.58961
GF5_C4_D46,Enterococcaceae,15.64176
GF5_C4_D46,Bifidobacteriaceae,0.76863
GF5_C4_D47,Enterobacteriaceae,93.87355
GF5_C4_D47,Enterococcaceae,6.12645
GF5_C5_COLON_190628,Clostridiaceae,43.45124
GF5_C5_COLON_190628,Enterobacteriaceae,28.03501
GF5_C5_COLON_190628,Peptostreptococcaceae,14.49469
GF5_C5_COLON_190628,Enterococcaceae,14.01906
GF5_C5_D47,Enterobacteriaceae,96.24593
GF5_C5_D47,Bifidobacteriaceae,2.37838
GF5_C5_D47,Enterococcaceae,1.37569
GF5_C6_D46,Enterobacteriaceae,97.54577
GF5_C6_D46,Bifidobacteriaceae,1.64819
GF5_C6_D46,Enterococcaceae,0.80604
GF5_COLON_A1,Enterobacteriaceae,100
GF5_COLON_A2,Enterobacteriaceae,100
GF6_A1_COLON_D54,Clostridiaceae,67.79281
GF6_A1_COLON_D54,Enterobacteriaceae,18.71182
GF6_A1_COLON_D54,Peptostreptococcaceae,9.18688
GF6_A1_COLON_D54,Peptoniphilaceae,4.15767
GF6_A1_COLON_D54,Enterococcaceae,0.15083
GF6_A1_COLON_D88,Enterobacteriaceae,76.96682
GF6_A1_COLON_D88,Clostridiaceae,14.74457
GF6_A1_COLON_D88,Peptostreptococcaceae,6.74076
GF6_A1_COLON_D88,Enterococcaceae,1.54785
GF6_A1_D53,Enterobacteriaceae,78.77588
GF6_A1_D53,Clostridiaceae,15.32771
GF6_A1_D53,Peptostreptococcaceae,2.36339
GF6_A1_D53,Enterococcaceae,2.17776
GF6_A1_D53,Bifidobacteriaceae,1.2494
GF6_A1_D53,Morganellaceae,0.10586
GF6_A1_D87,Enterococcaceae,58.26728
GF6_A1_D87,Enterobacteriaceae,41.73272
GF6_A2_COLON_D105,Clostridiaceae,46.57819
GF6_A2_COLON_D105,Peptostreptococcaceae,24.23879
GF6_A2_COLON_D105,Bifidobacteriaceae,21.83993
GF6_A2_COLON_D105,Veillonellaceae,6.70145
GF6_A2_COLON_D105,Enterobacteriaceae,0.64164
GF6_A2_COLON_D54,Clostridiaceae,42.1073
GF6_A2_COLON_D54,Enterobacteriaceae,29.72282
GF6_A2_COLON_D54,Peptostreptococcaceae,27.96057
GF6_A2_COLON_D54,Bifidobacteriaceae,0.20931
GF6_A2_D51,Enterobacteriaceae,86.31281
GF6_A2_D51,Enterococcaceae,13.68719
GF6_A2_D52,Enterobacteriaceae,100
GF6_A2_D87,Enterobacteriaceae,70.80727
GF6_A2_D87,Bifidobacteriaceae,12.59974
GF6_A2_D87,Clostridiaceae,10.96316
GF6_A2_D87,Enterococcaceae,3.92079
GF6_A2_D87,Peptostreptococcaceae,1.70905
GF6_A2_D93,Clostridiaceae,60.74201
GF6_A2_D93,Enterobacteriaceae,23.66409
GF6_A2_D93,Peptostreptococcaceae,5.98389
GF6_A2_D93,Veillonellaceae,5.07249
GF6_A2_D93,Morganellaceae,1.9098
GF6_A2_D93,Bifidobacteriaceae,1.81383
GF6_A2_D93,Enterococcaceae,0.8139
GF6_A3_COLON_D54,Clostridiaceae,74.4501
GF6_A3_COLON_D54,Enterobacteriaceae,16.87236
GF6_A3_COLON_D54,Peptostreptococcaceae,8.67753
GF6_A3_COLON_D88,Enterobacteriaceae,93.91764
GF6_A3_COLON_D88,Peptostreptococcaceae,4.47014
GF6_A3_COLON_D88,Clostridiaceae,1.115
GF6_A3_COLON_D88,Veillonellaceae,0.49722
GF6_A3_D51,Enterobacteriaceae,82.11532
GF6_A3_D51,Bifidobacteriaceae,11.91587
GF6_A3_D51,Enterococcaceae,5.82206
GF6_A3_D51,Clostridiaceae,0.14675
GF6_A3_D52,Enterobacteriaceae,74.44219
GF6_A3_D52,Enterococcaceae,14.92847
GF6_A3_D52,Clostridiaceae,5.9022
GF6_A3_D52,Peptostreptococcaceae,3.91994
GF6_A3_D52,Bifidobacteriaceae,0.80719
GF6_A3_D53,Enterobacteriaceae,64.46915
GF6_A3_D53,Clostridiaceae,23.49465
GF6_A3_D53,Peptostreptococcaceae,3.95213
GF6_A3_D53,Enterococcaceae,3.46347
GF6_A3_D53,Peptoniphilaceae,2.40551
GF6_A3_D53,Bifidobacteriaceae,2.21508
GF6_A3_D87,Enterobacteriaceae,100
GF6_A4_COLON_D105,Clostridiaceae,49.87827
GF6_A4_COLON_D105,Bifidobacteriaceae,22.21706
GF6_A4_COLON_D105,Peptostreptococcaceae,20.40097
GF6_A4_COLON_D105,Veillonellaceae,5.65256
GF6_A4_COLON_D105,Enterobacteriaceae,0.959
GF6_A4_COLON_D105,Erysipelotrichaceae,0.89214
GF6_A4_COLON_D54,Enterobacteriaceae,44.39342
GF6_A4_COLON_D54,Clostridiaceae,42.10729
GF6_A4_COLON_D54,Peptostreptococcaceae,12.85086
GF6_A4_COLON_D54,Peptoniphilaceae,0.64843
GF6_A4_D51,Enterobacteriaceae,71.26042
GF6_A4_D51,Enterococcaceae,28.73958
GF6_A4_D53,Enterobacteriaceae,75.42938
GF6_A4_D53,Clostridiaceae,11.52506
GF6_A4_D53,Enterococcaceae,7.85671
GF6_A4_D53,Peptostreptococcaceae,2.52405
GF6_A4_D53,Bifidobacteriaceae,2.50157
GF6_A4_D53,Peptoniphilaceae,0.16322
GF6_A4_D93,Clostridiaceae,76.1031
GF6_A4_D93,Enterobacteriaceae,15.43345
GF6_A4_D93,Peptostreptococcaceae,3.52428
GF6_A4_D93,Bifidobacteriaceae,1.94222
GF6_A4_D93,Morganellaceae,1.73111
GF6_A4_D93,Enterococcaceae,1.26584
GF6_A5_COLON_D105,Clostridiaceae,40.71845
GF6_A5_COLON_D105,Bifidobacteriaceae,27.7575
GF6_A5_COLON_D105,Peptostreptococcaceae,17.1272
GF6_A5_COLON_D105,Veillonellaceae,12.85455
GF6_A5_COLON_D105,Enterobacteriaceae,1.5423
GF6_A5_D51,Enterobacteriaceae,83.02469
GF6_A5_D51,Enterococcaceae,16.97531
GF6_A5_D87,Enterobacteriaceae,93.52004
GF6_A5_D87,Propionibacteriaceae,6.47996
GF6_A5_D90,Enterobacteriaceae,47.57398
GF6_A5_D90,Bifidobacteriaceae,32.65667
GF6_A5_D90,Clostridiaceae,9.78289
GF6_A5_D90,Peptostreptococcaceae,5.04094
GF6_A5_D90,Enterococcaceae,4.94552
GF6_A5_D91,Enterobacteriaceae,44.20969
GF6_A5_D91,Clostridiaceae,28.60036
GF6_A5_D91,Enterococcaceae,11.98946
GF6_A5_D91,Peptostreptococcaceae,7.60575
GF6_A5_D91,Bifidobacteriaceae,7.51813
GF6_A5_D91,Actinomycetaceae,0.07662
GF6_A6_COLON_D105,Clostridiaceae,64.44653
GF6_A6_COLON_D105,Bifidobacteriaceae,13.38067
GF6_A6_COLON_D105,Peptostreptococcaceae,12.60894
GF6_A6_COLON_D105,Veillonellaceae,7.73277
GF6_A6_COLON_D105,Enterobacteriaceae,1.74764
GF6_A6_COLON_D105,Enterococcaceae,0.08344
GF6_A6_COLON_D54,Clostridiaceae,73.93997
GF6_A6_COLON_D54,Enterobacteriaceae,15.96755
GF6_A6_COLON_D54,Peptostreptococcaceae,9.5619
GF6_A6_COLON_D54,Bifidobacteriaceae,0.42237
GF6_A6_COLON_D54,Enterococcaceae,0.1082
GF6_A6_D53,Enterobacteriaceae,74.1701
GF6_A6_D53,Enterococcaceae,12.12825
GF6_A6_D53,Peptostreptococcaceae,6.82904
GF6_A6_D53,Clostridiaceae,5.23521
GF6_A6_D53,Bifidobacteriaceae,0.91311
GF6_A6_D53,Morganellaceae,0.72429
GF6_A6_D87,Enterobacteriaceae,93.49071
GF6_A6_D87,Enterococcaceae,6.50929
GF6_A6_D88,Enterobacteriaceae,89.91839
GF6_A6_D88,Enterococcaceae,10.08161
GF6_A6_D91,Clostridiaceae,46.125
GF6_A6_D91,Enterobacteriaceae,24.06333
GF6_A6_D91,Enterococcaceae,13.9797
GF6_A6_D91,Peptostreptococcaceae,12.5622
GF6_A6_D91,Morganellaceae,1.97984
GF6_A6_D91,Bifidobacteriaceae,1.27025
GF6_A6_D91,Actinomycetaceae,0.01969
GF6_A7_D87,Enterobacteriaceae,100
GF6_A8_COLON_D105,Clostridiaceae,56.61136
GF6_A8_COLON_D105,Peptostreptococcaceae,23.57621
GF6_A8_COLON_D105,Bifidobacteriaceae,16.7386
GF6_A8_COLON_D105,Enterobacteriaceae,1.19521
GF6_A8_COLON_D105,Veillonellaceae,0.96988
GF6_A8_COLON_D105,Enterococcaceae,0.90874
GF6_A8_COLON_D54,Clostridiaceae,71.26331
GF6_A8_COLON_D54,Peptostreptococcaceae,21.88971
GF6_A8_COLON_D54,Enterobacteriaceae,6.84698
GF6_A8_D51,Enterobacteriaceae,92.30057
GF6_A8_D51,Enterococcaceae,5.99787
GF6_A8_D51,Bifidobacteriaceae,1.70156
GF6_A8_D52,Enterobacteriaceae,92.35105
GF6_A8_D52,Enterococcaceae,7.64895
GF6_A8_D53,Clostridiaceae,39.3345
GF6_A8_D53,Enterobacteriaceae,30.24762
GF6_A8_D53,Peptostreptococcaceae,14.35868
GF6_A8_D53,Morganellaceae,7.28166
GF6_A8_D53,Enterococcaceae,5.11683
GF6_A8_D53,Bifidobacteriaceae,3.66071
GF6_A8_D89,Clostridiaceae,45.06022
GF6_A8_D89,Enterobacteriaceae,39.02988
GF6_A8_D89,Peptostreptococcaceae,6.77909
GF6_A8_D89,Morganellaceae,4.6839
GF6_A8_D89,Enterococcaceae,3.93474
GF6_A8_D89,Bifidobacteriaceae,0.51218
GF6_A8_D91,Clostridiaceae,58.71365
GF6_A8_D91,Peptostreptococcaceae,15.90579
GF6_A8_D91,Bifidobacteriaceae,13.16728
GF6_A8_D91,Enterobacteriaceae,8.60169
GF6_A8_D91,Veillonellaceae,2.64095
GF6_A8_D91,Morganellaceae,0.97064
GF6_A8_D93,Clostridiaceae,61.98682
GF6_A8_D93,Enterobacteriaceae,18.14352
GF6_A8_D93,Veillonellaceae,11.8122
GF6_A8_D93,Peptostreptococcaceae,2.92771
GF6_A8_D93,Bifidobacteriaceae,2.82614
GF6_A8_D93,Morganellaceae,1.45369
GF6_A8_D93,Enterococcaceae,0.84992
GF6_ADAM_D0,Erysipelotrichaceae,55.28347
GF6_ADAM_D0,Enterobacteriaceae,31.16246
GF6_ADAM_D0,Clostridiaceae,8.47252
GF6_ADAM_D0,Peptostreptococcaceae,3.23819
GF6_ADAM_D0,Propionibacteriaceae,1.84337
GF6_ASIRE_D57,Bifidobacteriaceae,53.3466
GF6_ASIRE_D57,Clostridiaceae,16.79689
GF6_ASIRE_D57,Actinomycetaceae,7.55492
GF6_ASIRE_D57,Peptoniphilaceae,5.53985
GF6_ASIRE_D57,Peptostreptococcaceae,5.24269
GF6_ASIRE_D57,Veillonellaceae,5.02526
GF6_ASIRE_D57,Enterobacteriaceae,3.85936
GF6_ASIRE_D57,Enterococcaceae,2.19677
GF6_ASIRE_D57,Morganellaceae,0.43767
GF6_B_DAM_D22,Bifidobacteriaceae,55.45101
GF6_B_DAM_D22,Clostridiaceae,32.91973
GF6_B_DAM_D22,Enterobacteriaceae,4.40991
GF6_B_DAM_D22,Enterococcaceae,4.0977
GF6_B_DAM_D22,Peptostreptococcaceae,2.96937
GF6_B_DAM_D22,Morganellaceae,0.09859
GF6_B_DAM_D22,Actinomycetaceae,0.05371
GF6_B1_D63,Enterobacteriaceae,96.77514
GF6_B1_D63,Bifidobacteriaceae,1.85168
GF6_B1_D63,Enterococcaceae,1.37318
GF6_B1_D64,Enterobacteriaceae,95.31826
GF6_B1_D64,Enterococcaceae,1.95817
GF6_B1_D64,Bifidobacteriaceae,1.91589
GF6_B1_D64,Clostridiaceae,0.62809
GF6_B1_D64,Peptostreptococcaceae,0.13374
GF6_B1_D64,Peptoniphilaceae,0.04584
GF6_B1_D66,Clostridiaceae,92.42772
GF6_B1_D66,Peptostreptococcaceae,7.57228
GF6_B1_D87,Enterobacteriaceae,100
GF6_B1_D89,Bifidobacteriaceae,58.22707
GF6_B1_D89,Clostridiaceae,18.39759
GF6_B1_D89,Enterococcaceae,14.01609
GF6_B1_D89,Enterobacteriaceae,6.2158
GF6_B1_D89,Peptostreptococcaceae,3.14346
GF6_B1_D91,Clostridiaceae,43.81288
GF6_B1_D91,Bifidobacteriaceae,22.20171
GF6_B1_D91,Enterococcaceae,17.47679
GF6_B1_D91,Peptostreptococcaceae,10.14145
GF6_B1_D91,Enterobacteriaceae,6.36718
GF6_B1_D93,Enterobacteriaceae,52.89775
GF6_B1_D93,Clostridiaceae,27.84558
GF6_B1_D93,Peptostreptococcaceae,8.19319
GF6_B1_D93,Enterococcaceae,5.77667
GF6_B1_D93,Morganellaceae,3.11328
GF6_B1_D93,Bifidobacteriaceae,2.17353
GF6_B10_D63,Enterobacteriaceae,98.54032
GF6_B10_D63,Enterococcaceae,1.18549
GF6_B10_D63,Bifidobacteriaceae,0.27419
GF6_B10_D64,Enterobacteriaceae,91.96378
GF6_B10_D64,Enterococcaceae,4.50205
GF6_B10_D64,Clostridiaceae,2.18546
GF6_B10_D64,Bifidobacteriaceae,0.87194
GF6_B10_D64,Peptostreptococcaceae,0.39942
GF6_B10_D64,Peptoniphilaceae,0.07735
GF6_B2_COLON_D105,Clostridiaceae,47.38636
GF6_B2_COLON_D105,Peptostreptococcaceae,26.55432
GF6_B2_COLON_D105,Bifidobacteriaceae,22.18197
GF6_B2_COLON_D105,Enterobacteriaceae,2.71364
GF6_B2_COLON_D105,Enterococcaceae,1.06454
GF6_B2_COLON_D105,Veillonellaceae,0.09916
GF6_B2_D63,Enterobacteriaceae,55.57515
GF6_B2_D63,Enterococcaceae,39.53474
GF6_B2_D63,Clostridiaceae,3.25704
GF6_B2_D63,Peptostreptococcaceae,0.77639
GF6_B2_D63,Bifidobacteriaceae,0.72208
GF6_B2_D63,Propionibacteriaceae,0.13461
GF6_B2_D66,Enterobacteriaceae,78.40132
GF6_B2_D66,Clostridiaceae,15.18677
GF6_B2_D66,Peptostreptococcaceae,4.54567
GF6_B2_D66,Enterococcaceae,1.86624
GF6_B2_D87,Enterobacteriaceae,83.4369
GF6_B2_D87,Enterococcaceae,10.63204
GF6_B2_D87,Clostridiaceae,5.56155
GF6_B2_D87,Peptostreptococcaceae,0.36951
GF6_B2_D89,Bifidobacteriaceae,69.18771
GF6_B2_D89,Enterococcaceae,30.81229
GF6_B3_COLON_D105,Clostridiaceae,47.91118
GF6_B3_COLON_D105,Bifidobacteriaceae,24.89896
GF6_B3_COLON_D105,Peptostreptococcaceae,24.42422
GF6_B3_COLON_D105,Enterobacteriaceae,1.93885
GF6_B3_COLON_D105,Enterococcaceae,0.82679
GF6_B3_D63,Enterobacteriaceae,94.90952
GF6_B3_D63,Enterococcaceae,3.86507
GF6_B3_D63,Bifidobacteriaceae,1.22541
GF6_B3_D66,Clostridiaceae,67.14268
GF6_B3_D66,Enterobacteriaceae,16.32973
GF6_B3_D66,Peptostreptococcaceae,11.0673
GF6_B3_D66,Enterococcaceae,3.53474
GF6_B3_D66,Peptoniphilaceae,1.62569
GF6_B3_D66,Bifidobacteriaceae,0.29986
GF6_B3_D87,Enterobacteriaceae,70.74205
GF6_B3_D87,Clostridiaceae,14.87298
GF6_B3_D87,Enterococcaceae,11.55034
GF6_B3_D87,Bifidobacteriaceae,1.53608
GF6_B3_D87,Peptostreptococcaceae,0.74529
GF6_B3_D87,Peptoniphilaceae,0.55326
GF6_B3_D89,Enterobacteriaceae,100
GF6_B3_D91,Clostridiaceae,69.08817
GF6_B3_D91,Bifidobacteriaceae,12.54179
GF6_B3_D91,Enterococcaceae,11.82573
GF6_B3_D91,Peptostreptococcaceae,6.54431
GF6_B3_D93,Bifidobacteriaceae,48.41796
GF6_B3_D93,Clostridiaceae,42.63441
GF6_B3_D93,Enterobacteriaceae,4.27411
GF6_B3_D93,Enterococcaceae,2.73232
GF6_B3_D93,Peptostreptococcaceae,1.9412
GF6_B4_COLON_D105,Clostridiaceae,42.49702
GF6_B4_COLON_D105,Bifidobacteriaceae,28.72467
GF6_B4_COLON_D105,Peptostreptococcaceae,24.36324
GF6_B4_COLON_D105,Enterobacteriaceae,2.54208
GF6_B4_COLON_D105,Veillonellaceae,0.98963
GF6_B4_COLON_D105,Enterococcaceae,0.88337
GF6_B4_D64,Enterobacteriaceae,91.69195
GF6_B4_D64,Enterococcaceae,3.892
GF6_B4_D64,Bifidobacteriaceae,2.14736
GF6_B4_D64,Clostridiaceae,1.90399
GF6_B4_D64,Peptostreptococcaceae,0.3647
GF6_B4_D66,Clostridiaceae,100
GF6_B4_D87,Enterobacteriaceae,73.18462
GF6_B4_D87,Enterococcaceae,12.38831
GF6_B4_D87,Clostridiaceae,11.63394
GF6_B4_D87,Bifidobacteriaceae,1.53934
GF6_B4_D87,Peptostreptococcaceae,1.06973
GF6_B4_D87,Peptoniphilaceae,0.18406
GF6_B4_D89,Enterococcaceae,59.1325
GF6_B4_D89,Bifidobacteriaceae,40.8675
GF6_B4_D93,Clostridiaceae,56.20303
GF6_B4_D93,Bifidobacteriaceae,28.33239
GF6_B4_D93,Enterobacteriaceae,10.36886
GF6_B4_D93,Peptostreptococcaceae,3.67403
GF6_B4_D93,Enterococcaceae,1.42168
GF6_B5_COLON_D105,Clostridiaceae,46.7356
GF6_B5_COLON_D105,Bifidobacteriaceae,25.708
GF6_B5_COLON_D105,Peptostreptococcaceae,23.59597
GF6_B5_COLON_D105,Enterobacteriaceae,2.89932
GF6_B5_COLON_D105,Enterococcaceae,1.06112
GF6_B5_D66,Clostridiaceae,77.26396
GF6_B5_D66,Peptostreptococcaceae,22.73604
GF6_B5_D90,Bifidobacteriaceae,56.18828
GF6_B5_D90,Enterococcaceae,34.8996
GF6_B5_D90,Propionibacteriaceae,8.91212
GF6_B5_D91,Bifidobacteriaceae,67.8098
GF6_B5_D91,Enterococcaceae,32.1902
GF6_B6_COLON_D105,Clostridiaceae,44.72691
GF6_B6_COLON_D105,Peptostreptococcaceae,25.61531
GF6_B6_COLON_D105,Bifidobacteriaceae,25.53486
GF6_B6_COLON_D105,Enterobacteriaceae,3.00936
GF6_B6_COLON_D105,Enterococcaceae,0.91414
GF6_B6_COLON_D105,Morganellaceae,0.19942
GF6_B6_D63,Enterobacteriaceae,91.59195
GF6_B6_D63,Enterococcaceae,7.34992
GF6_B6_D63,Bifidobacteriaceae,1.05813
GF6_B6_D64,Enterobacteriaceae,90.47678
GF6_B6_D64,Enterococcaceae,6.04352
GF6_B6_D64,Clostridiaceae,1.45719
GF6_B6_D64,Bifidobacteriaceae,1.33957
