Sample,Clostridium,Klebsiella,Erysipelatoclostridium,Clostridioides,Enterococcus,Veillonella,Proteus,Citrobacter,Escherichia,Peptoniphilus,Campylobacter,Varibaculum,Finegoldia,Gemella,Bacteroides,Akkermansia,Lactobacillus,Blautia,Lachnoclostridium,Parasutterella,Proteobacteria_unclassified,Turicimonas,Streptococcus,Staphylococcus,Sphingomonas,Anaerococcus,Bifidobacterium,Morganella,Negativicoccus,Actinomyces,Corynebacterium,Dermabacter,Aeriscardovia,Mycobacteroides,Lachnospiraceae_unclassified,Acutalibacter,Anaerotruncus,Dorea,Enterorhabdus,Oscillibacter,Cutibacterium,Fusobacterium,Enterobacter,Serratia,Pseudomonas,Leclercia,Achromobacter,Pedobacter,Delftia,Paenibacillus,Acinetobacter,Ruthenibacterium
GF6_A8_D91,58.71365,0.51776,0,15.90579,0,2.64095,0,0.32497,7.75896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16728,0.97064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D93,61.98682,6.79305,0,2.92771,0.84992,11.8122,0,0.74636,10.60411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82614,1.45369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_ADAM_D0,8.47252,10.15768,55.28347,3.23819,0,0,0,0,21.00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84337,0,0,0,0,0,0,0,0,0,0,0
GF6_ASIRE_D57,16.79689,0.06065,0,5.24269,2.19677,4.83316,0,2.45985,1.33885,0,0,7.12791,3.77904,0,0,0,0,0,0,0,0,0,0,0,0,1.76081,53.3466,0.43767,0.1921,0.42701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B_DAM_D22,32.91973,0.04826,0,2.96937,4.0977,0,0,3.60035,0.7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.45101,0.09859,0,0.05371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D63,0,48.04798,0,0,1.37318,0,0,48.72716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D64,0.62809,7.48369,0,0.13374,1.95817,0,0,87.83457,0,0,0,0,0.04584,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D66,92.42772,0,0,7.57228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D87,0,10.65328,0,0,0,0,0,0,89.34672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D89,18.39759,5.22419,0,3.14346,14.01609,0,0,0.54602,0.44559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D91,43.81288,4.87932,0,10.14145,17.47679,0,0,0.74769,0.74017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.20171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D93,27.84558,0.18163,0,8.19319,5.77667,0,0,7.88743,44.82869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17353,3.11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D63,0,1.54511,0,0,1.18549,0,0,96.99522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D64,2.18546,0,0,0.39942,4.50205,0,0,91.96378,0,0,0,0,0.07735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_COLON_D105,47.38636,0,0,26.55432,1.06454,0.09916,0,0.76864,1.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D63,3.25704,3.77301,0,0.77639,39.53474,0,0,51.80214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13461,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D66,15.18677,1.21514,0,4.54567,1.86624,0,0,64.24603,12.94015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D87,5.56155,0,0,0.36951,10.63204,0,0,67.64475,15.79214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D89,0,0,0,0,30.81229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_COLON_D105,47.91118,1.00127,0,24.42422,0.82679,0,0,0.46613,0.47144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D63,0,0,0,0,3.86507,0,0,94.90952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D66,67.14268,0.55677,0,11.0673,3.53474,0,0,14.616,1.15696,0,0,0,1.62569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D87,14.87298,1.01932,0,0.74529,11.55034,0,0,66.44062,3.28211,0,0,0,0.55326,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D89,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D91,69.08817,0,0,6.54431,11.82573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D93,42.63441,0.30883,0,1.9412,2.73232,0,0,2.21432,1.75097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.41796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_COLON_D105,42.49702,0,0,24.36324,0.88337,0.98963,0,0,2.54208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.72467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D64,1.90399,0.25334,0,0.3647,3.892,0,0,91.43861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D66,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D87,11.63394,0.29962,0,1.06973,12.38831,0,0,67.90207,4.98294,0,0,0,0.18406,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D89,0,0,0,0,59.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D93,56.20303,2.81295,0,3.67403,1.42168,0,0,0.99491,6.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_COLON_D105,46.7356,0,0,23.59597,1.06112,0,0,0.45811,2.44121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D66,77.26396,0,0,22.73604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D90,0,0,0,0,34.8996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.18828,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91212,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D91,0,0,0,0,32.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_COLON_D105,44.72691,0.45401,0,25.61531,0.91414,0,0,1.33489,1.22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53486,0.19942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D63,0,0.26542,0,0,7.34992,0,0,91.32653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D64,1.45719,0.24214,0,0.52301,6.04352,0,0,90.23464,0,0,0,0,0.13206,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02788,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D66,76.51673,2.58673,0,13.45714,0.63889,0,0,4.61263,2.18787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D87,0,49.56117,0,0,0,0,0,6.38795,44.05087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D90,0,0,0,0,44.07589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D91,0,0,0,0,82.13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D93,25.32,2.53954,0,13.9017,21.44608,0,0,0,35.77491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_COLON_D105,62.08368,0.93942,0,22.4218,0.29836,0,0,1.8521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D63,0,0,0,0,16.88059,0,0,81.57951,0.20322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D66,72.23201,0,0,3.67364,1.63209,0,0,22.46226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D87,0,76.76282,0,0,1.03911,0,0,0,22.19807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D90,0,0,0,0,36.89766,0,0,0,0,0,0,0,0.38536,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2908,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D93,70.87102,0,0,7.69485,3.30396,0,0,0,18.13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_COLON_D105,61.13897,3.8885,6.08026,12.19837,1.55647,1.51131,0.09483,1.22881,0.28801,0.42978,0,0.36394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D63,0.27722,0.24857,0,0,3.79838,0,0,30.70909,63.63809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D66,63.30618,8.17208,0,14.95485,6.72359,0,0,4.28368,2.12899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B8_D91,43.83914,11.46753,0,12.23483,31.81388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B9_D66,66.27248,2.95851,0,26.12831,0,0,0,0,4.52307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS1_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS2_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_GFPBS3_COLON,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_INOC,27.68836,0.43965,0,2.08204,4.35527,4.96919,0,4.58874,2.61253,0,0,3.13947,1.94812,0,0,0,0,0,0,0,0,0,0,0,0,1.40675,45.74954,0.49547,0.29188,0.23299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_WATER_H11,7.34031,0,0,0.08532,5.65997,0,0,6.34458,2.87006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.69976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A1_COLON_D47,47.69723,6.8327,19.60945,8.67163,0.64879,0,0,0,2.48214,2.42183,0,0,0.58068,0,6.64368,1.68468,1.57537,0.12939,1.02241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A3_COLON_D47,31.50146,6.46628,32.19554,12.33405,2.08882,0,0,0.19759,15.21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A4_COLON_D47,41.1775,2.45912,27.15261,13.60378,1.37121,0,0,0,4.34822,5.84364,0,0,4.04392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A5_COLON_D47,53.06524,0,19.35101,22.0139,0,0,0,0,3.87467,1.09684,0,0,0.59834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A6_COLON_D47,54.14515,2.01591,17.84674,16.79217,1.31192,0,0,1.15862,3.86483,0.78643,0,0,2.07822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_A7_COLON_D47,27.34183,9.19726,42.93163,12.66429,0,0,0,0,7.86499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ADAM_D0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
GF7_ADAM_D5,26.10646,2.286,0,8.79305,1.32836,16.09577,0,2.86697,0.60373,0,0,0,0.66697,0,0,0,0,0,0,0,0,0,0,0,0,0,41.07933,0.07254,0.04666,0.05416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ADAM_D78,26.84908,0,0,3.13781,1.53942,8.50978,0,3.87442,1.84524,0,0,4.30023,2.69859,0,0,0,0,0,0,0,0,0,0,0,0,0.45684,45.95058,0.72473,0,0.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_ASIRE_D36,40.76869,16.49631,16.77449,6.40222,3.06225,6.75266,2.08675,0.75851,0.84201,3.20064,0.42571,1.80472,0.62504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_COLON_D47,63.45403,10.03,9.76863,0.74379,2.53792,6.10125,0.77226,1.50697,0,1.96584,1.40286,1.24397,0.47249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D30,2.75989,91.9709,0.05326,0.99348,3.38503,0,0,0,0.83743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D31,5.97637,62.24258,12.70193,1.97688,1.90577,0,0.10696,0,11.11536,0,0,0,3.97414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D32,29.6834,21.08154,28.79431,13.3632,1.51046,0,0,0,5.56709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D33,27.33132,9.85449,38.38454,9.35196,0.79999,0,0,0,14.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B1_D36,40.96728,1.57824,25.96442,7.00699,1.74851,0,0.27475,0,22.45982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_COLON_D47,54.12543,9.38133,9.8953,5.01041,3.17198,7.50143,0.83767,0.88784,0.40408,4.09848,2.69045,1.86219,0.13341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D30,0.43847,97.95659,0.04643,0.73003,0.82848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D34,27.4102,9.24332,35.6011,5.63457,1.2373,0,0,0,20.8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B2_D36,32.89637,1.46937,20.98222,8.51487,0.86662,0,0,0,35.27055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D30,0.49072,97.88692,0,0.5729,1.04946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D31,17.27881,76.59935,0.63242,2.22202,2.96331,0,0,0,0.3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D33,30.10295,20.97924,28.67273,11.67345,4.7071,0,0,0,3.86452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B3_D36,23.09372,0.43636,32.03328,7.44845,4.15868,0,0.0916,1.98755,30.75035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_COLON_D47,26.08081,32.96152,19.11383,6.63614,3.11124,6.1236,0.13073,3.46479,0,2.34542,0.03193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D35,20.35296,11.41893,58.38157,8.52822,0.07011,0,0,0,1.24821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B4_D36,10.99346,4.23416,51.66435,5.58039,0.79182,0,0,0.38819,26.34762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_COLON_D47,43.26439,14.482,10.60289,6.05009,4.16548,7.15459,0.58997,1.03333,0.18287,4.1475,5.77343,2.20333,0.35012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D30,7.85346,84.53784,1.36911,2.13624,3.34235,0,0,0,0.40044,0,0,0,0.36055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B5_D36,17.01446,0.99581,36.41707,7.28261,3.77015,0,0.15447,1.72795,32.63748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B6_COLON_D47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_B8_COLON_D47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D1,38.63996,50.65914,2.82021,3.95187,3.43427,0.49455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BDAM_D78,56.76119,0,0,3.0712,8.88023,6.17624,0,3.9793,14.73001,0,0,0,0.92277,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00992,1.46914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D12,34.83642,9.92654,22.03933,8.20275,3.23542,6.38053,0.39302,5.18028,0,3.0174,2.52964,2.67459,1.58408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D20,47.24787,3.37989,21.63689,10.19495,2.37318,5.61468,1.24377,0.87773,0.38543,2.19083,2.05388,2.03949,0.76143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_BSIRE_D36,60.61815,1.66135,13.02498,12.38047,1.13697,4.77706,0.83395,0.82282,0.82728,1.56399,0.51384,1.20541,0.63373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_COLON_D47,71.22042,3.894,7.36456,3.80111,2.55381,5.78855,1.10233,4.10815,0.16707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D30,8.33893,85.07169,1.10739,2.21614,2.64286,0,0,0,0.18799,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_C1_D34,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
