Sample,Klebsiella,Achromobacter,Escherichia,Enterococcus,Pedobacter,Delftia,Paenibacillus,Acinetobacter,Clostridium,Erysipelatoclostridium,Clostridioides,Veillonella,Proteus,Citrobacter,Peptoniphilus,Campylobacter,Varibaculum,Finegoldia,Gemella,Bacteroides,Akkermansia,Lactobacillus,Blautia,Lachnoclostridium,Parasutterella,Proteobacteria_unclassified,Turicimonas,Streptococcus,Staphylococcus,Sphingomonas,Anaerococcus,Bifidobacterium,Morganella,Negativicoccus,Actinomyces,Corynebacterium,Dermabacter,Aeriscardovia,Mycobacteroides,Lachnospiraceae_unclassified,Acutalibacter,Anaerotruncus,Dorea,Enterorhabdus,Oscillibacter,Pseudomonas,Ruthenibacterium,Enterobacter,Cutibacterium,Serratia,Leclercia,Dysgonomonas,Collinsella,Gleimia,Fusobacterium,GGB9832
GF8_B6_D34,12.7206,0,1.8634,1.21737,0,0,0,0,33.54683,39.93983,7.70683,0.67841,0.09003,2.22945,0.00724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_D35,12.43157,0,20.89506,0.26635,0,0,0,0,19.98248,36.14371,9.04021,0,0.05212,1.18851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B7_D33,39.5899,0,7.66683,11.50673,0,0,0,0,11.67189,23.90545,5.07645,0,0,0.58276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_COLON_D46,10.01354,0,0,0.79122,0,0,0,0,49.33023,13.16774,20.24452,4.78501,1.15417,0.51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D31,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D32,44.31878,0,0,14.15032,0,0,0,0,16.18227,17.83401,5.71683,1.79779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D33,43.79481,0,0,0,0,0,0,0,5.32113,47.33128,3.55279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D34,12.21039,0,0.97426,3.62958,0,0,0,0,38.57473,27.15041,9.63382,5.4796,0.60817,0.82922,0.40763,0.21414,0.28804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_COLON_D46,19.32122,0,2.4069,0.77471,0,0,0,0,39.9124,12.20022,18.72703,4.83659,0.51365,1.30727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_D30,41.29238,0,0,1.03686,0,0,0,0,30.74626,1.82354,6.02411,0,0,1.38023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_D31,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C3_D30,79.60396,0,0,2.13814,0,0,0,0,10.57522,5.31976,0.94641,0.80453,0.02551,0,0.21603,0,0.37046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_COLON_D46,21.04717,0,2.84173,1.01128,0,0,0,0,38.19025,13.34817,17.95586,4.12814,0.39441,1.08299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_D30,78.04484,0,0.34614,2.43946,0,0,0,0,10.63418,4.81872,1.02588,0.89244,0,1.47398,0.17172,0,0.15265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_D35,13.63163,0,0.87041,5.53532,0,0,0,0,37.25101,32.7117,9.99993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_COLON_D46,19.99264,0,4.94204,2.3428,0,0,0,0,36.36392,17.8648,13.88914,3.85553,0.48337,0.26576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_D30,98.78815,0,0,0.27877,0,0,0,0,0.81135,0,0.12173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_D35,14.99368,0,2.54095,4.21242,0,0,0,0,38.17266,25.10412,8.58019,4.0071,1.07344,1.31544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_COLON_D46,25.68643,0,2.75067,1.37025,0,0,0,0,29.65441,21.61953,12.05717,4.07365,0.48119,2.06367,0,0,0.24304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_D30,98.88733,0,0,0.71272,0,0,0,0,0.39995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_D32,44.89941,0,0,55.10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_D34,11.46453,0,0,18.23153,0,0,0,0,32.06875,28.76179,9.4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C7_COLON_D46,27.19864,0,2.07534,1.83472,0,0,0,0,30.63032,26.079,4.27007,5.1248,0.64334,1.53513,0.23909,0,0.36956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C7_D30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C7_D33,26.27965,0,2.19064,3.95398,0,0,0,0,29.25297,27.52468,7.31503,3.48304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C7_D35,19.67782,0,3.70272,2.36235,0,0,0,0,30.41734,28.61457,7.04273,5.20647,0.87777,1.68521,0,0,0.41303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_INOC,13.01398,0,0,1.78116,0,0,0,0,55.10818,15.05938,2.70468,4.14159,1.29641,1.7234,1.88001,0.78009,1.08652,0.48204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A_DAM_D0,30.93928,0,3.66274,1.23108,0,0,0,0,36.33601,15.75726,5.04991,4.1846,0.61606,2.1564,0.06665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A1_COLON_D33,48.93375,0,0,17.77745,0,0,0,0,0,0,0,0,33.28879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A1_D16,41.14781,0,4.87468,1.21081,0,0,0,0,30.25602,12.67301,5.51702,3.71605,0.6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A1_D19,9.88041,0,22.23664,2.04157,0,0,0,0,31.75193,15.27656,13.82392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A1_D20,13.13226,0,11.62413,4.84791,0,0,0,0,34.8607,26.18842,9.16047,0,0,0.18612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A1_D21,27.81565,0,20.83166,1.17944,0,0,0,0,17.11024,30.42797,2.63504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A2_COLON_D33,1.63131,0,0,0,0,0,0,0,50.08089,17.15763,19.46987,11.6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A2_D21,14.33924,0,21.73286,2.7594,0,0,0,0,20.4763,35.08672,4.13552,1.18238,0.17956,0,0.10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A3_COLON_D33,10.1193,0,0.81459,5.29283,0,0,0,0,39.91472,15.14708,21.24293,5.49608,1.2892,0.45278,0.08641,0.14408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A3_D18,41.87757,0,1.78041,1.99392,0,0,0,0,18.62658,26.74584,2.11791,5.15913,0.93808,0.68477,0,0,0.07579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A3_D19,36.7653,0,13.62727,4.07406,0,0,0,0,8.80491,24.63353,11.34642,0,0,0.74851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A3_D21,12.80612,0,24.18534,1.34615,0,0,0,0,14.16531,44.24817,2.88447,0.36445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_COLON_D33,16.91118,0,0.88084,7.10403,0,0,0,0,36.01829,19.23964,10.26564,6.11879,1.57181,1.73451,0.14006,0.01522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_D16,67.9292,0,7.684,0.91545,0,0,0,0,11.36037,6.91216,2.73032,1.7097,0.75879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_D17,30.28364,0,1.45639,1.42689,0,0,0,0,33.39227,21.14536,5.10526,4.62946,0.70803,1.60752,0.127,0,0.11817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_D18,37.37993,0,1.58877,2.18968,0,0,0,0,28.17219,18.07399,5.76528,4.47597,0.61802,1.68368,0,0,0.05248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_D19,43.96866,0,13.16388,8.27111,0,0,0,0,22.61518,6.31378,5.66738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A4_D20,20.21014,0,10.03772,9.30427,0,0,0,0,25.95501,23.23182,10.41666,0,0.27499,0.5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A5_COLON_D33,14.1809,0,2.45774,5.03168,0,0,0,0,40.82329,19.76695,11.83851,3.64305,2.02581,0,0.23207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A5_D18,35.95986,0,4.18075,1.9272,0,0,0,0,28.66719,17.96245,5.70755,3.7851,0.51204,1.26912,0,0,0.02874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A5_D19,18.22406,0,23.33844,22.61763,0,0,0,0,15.37673,15.80532,4.63782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A6_COLON_D33,11.26646,0,0.45524,5.35314,0,0,0,0,43.01388,15.07171,17.70457,3.86563,2.08501,0,0.42171,0.76264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A6_D16,35.30519,0,2.87285,1.43455,0,0,0,0,32.14908,11.98026,7.89028,4.45865,0.94311,1.61146,0.62632,0.45923,0.23046,0.02965,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A6_D21,0.9964,0,23.29441,1.15269,0,0,0,0,29.7415,39.57432,5.24067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A7_D16,98.20191,0,0,1.3308,0,0,0,0,0.27176,0,0.19553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_A7_D20,13.77619,0,18.91509,11.34315,0,0,0,0,21.08166,23.41719,9.44681,0.1814,0.39224,1.44627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C1_COLON_D33,5.9009,0,0.4164,0.54439,0,0,0,0,55.0429,11.84604,17.36596,7.17897,0.47959,1.20679,0,0,0.01806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C1_D16,90.78751,0,0,1.80216,0,0,0,0,3.70159,0.71948,2.52883,0.11847,0,0.34196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C1_D17,55.02018,0,3.17909,1.45167,0,0,0,0,21.64257,12.85768,2.98093,1.9065,0.16618,0.79521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C1_D19,0.89852,0,19.08718,44.7259,0,0,0,0,12.61661,20.30793,2.36386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C1_D21,5.96058,0,3.31873,7.58516,0,0,0,0,29.36502,47.74847,5.37802,0,0.24408,0.39994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C2_COLON_D33,4.69847,0,0.54976,0.97762,0,0,0,0,58.07927,12.5975,16.25698,5.86483,0.68961,0.28595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C2_D16,35.19063,0,4.28143,2.00187,0,0,0,0,26.86158,19.82968,5.45877,4.47206,0.71178,1.10094,0,0,0.09126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C2_D18,30.77462,0,4.15736,2.83171,0,0,0,0,29.4679,19.09403,7.00025,5.32208,0.5658,0.78623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C2_D21,6.46377,0,6.63788,2.25875,0,0,0,0,42.54182,24.40627,9.82216,6.22433,0.65413,0.99089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C3_D16,28.80788,0,1.98144,2.055,0,0,0,0,32.60951,21.46056,6.41614,4.6869,0.94734,1.00061,0,0,0.03462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C3_D17,54.06721,0,10.56214,1.94575,0,0,0,0,15.66282,11.96508,2.67841,2.59429,0.51514,0,0,0,0.00916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C3_D19,1.06743,0,8.53767,58.18507,0,0,0,0,12.07543,16.25049,3.88391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C3_D20,8.56478,0,5.13238,36.06277,0,0,0,0,18.04683,22.81828,8.18983,0,0,1.18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C3_D21,15.99045,0,0.91404,36.02118,0,0,0,0,13.25849,29.95562,3.86023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C4_COLON_D33,5.65091,0,2.81042,1.17035,0,0,0,0,45.35287,17.47178,20.42049,5.70618,0.69624,0.72073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C4_D16,14.01047,0,2.85434,3.21801,0,0,0,0,37.76506,27.13347,7.51608,4.83244,0.97031,1.58884,0,0,0.11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C4_D17,62.63086,0,15.35827,0.63913,0,0,0,0,9.22342,8.57375,1.76816,1.60685,0,0.19956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C4_D19,7.49318,0,5.12594,16.45189,0,0,0,0,34.98792,26.91174,9.02933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C5_COLON_D33,5.38402,0,0.40506,0.9392,0,0,0,0,55.97177,12.67765,15.13881,6.45039,1.1004,1.9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C5_D17,63.63766,0,9.23573,1.38344,0,0,0,0,9.81682,12.09254,1.51225,1.6858,0.28853,0.19813,0,0,0.14909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C5_D18,38.78275,0,0,0,0,0,0,0,20.99739,32.33119,3.61517,4.27349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C5_D20,3.90243,0,4.55143,79.26772,0,0,0,0,2.33891,6.1568,3.78271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C5_D21,11.49568,0,10.93748,17.41531,0,0,0,0,26.27372,24.64903,6.69785,0.6083,1.77129,0.15136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C6_COLON_D33,5.37002,0,0.10241,0.72286,0,0,0,0,57.03045,10.73215,15.67524,6.58121,1.30067,2.48499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C6_D16,33.76645,0,0.74899,1.75346,0,0,0,0,21.58995,29.49039,4.98087,4.81849,0.22684,2.47901,0,0,0.14556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C6_D20,24.00343,0,21.87348,12.59346,0,0,0,0,14.01824,24.97953,2.53187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C6_D21,13.06942,0,8.37771,19.73128,0,0,0,0,24.41257,24.32291,7.39367,1.04174,1.31294,0.33775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C7_COLON_D33,4.79176,0,0.40552,0.97741,0,0,0,0,59.42457,10.35251,18.83577,4.15726,0.72893,0.32626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C7_D16,32.27525,0,0.74347,1.36911,0,0,0,0,27.91316,25.58898,4.65504,4.30362,0.80729,2.12398,0,0,0.2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_C7_D17,60.76547,0,5.24339,1.30032,0,0,0,0,16.58223,10.15174,2.9261,2.66851,0.36224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF9_INOC,28.88937,0,1.47799,1.3865,0,0,0,0,39.31708,16.93636,5.05718,3.88223,1.00929,1.53021,0.25016,0,0.26363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6B_dam_210806,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6B_dam_210818,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6C_dam,3.22197,0,0,4.03412,0,0,0,0,59.74592,20.64921,0.76889,0,0.40453,0.26908,5.21828,0.75941,4.15783,0.77078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6Cdam_Stool_210816,4.69768,0,0.63642,9.55139,0,0,0,0,33.20254,34.8881,1.05325,0,0.31584,0.45928,6.42262,0.56742,7.08683,1.11863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6Cdam_Stool_211105-1,0.09598,0,5.35561,3.32839,0,0,0,0,9.36462,29.06784,1.63905,0,0,0.8236,0,0,0,0.24827,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6Cdam_Stool_211105-2,0.07121,0,5.03213,3.19191,0,0,0,0,14.07134,26.72932,2.48126,0,0,1.43527,0,0,0,0.20061,0,0,0,0,0,0,0,0,0,0,0,0,0,46.78695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6Cdam_Stool_211105-3,0,0,4.33916,3.04077,0,0,0,0,14.63515,32.34761,3.5926,0,0,1.1366,0,0,0,0.12233,0,0,0,0,0,0,0,0,0,0,0,0,0,40.78578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn3_6D_dam,7.92656,0,0.9046,5.56005,0,0,0,0,12.91631,56.17476,0.09544,0,1.06261,1.39744,3.97651,2.15362,6.36704,1.46504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
