Sample	f__Actinomycetaceae	f__Akkermansiaceae	f__Bacillales_unclassified	f__Bacteroidaceae	f__Bifidobacteriaceae	f__Campylobacteraceae	f__Clostridiaceae	f__Corynebacteriaceae	f__Dermabacteraceae	f__Eggerthellaceae	f__Enterobacteriaceae	f__Enterococcaceae	f__Erysipelotrichaceae	f__Fusobacteriaceae	f__Lachnospiraceae	f__Lactobacillaceae	f__Morganellaceae	f__Mycobacteriaceae	f__Oscillospiraceae	f__Peptoniphilaceae	f__Peptostreptococcaceae	f__Propionibacteriaceae	f__Proteobacteria_unclassified	f__Pseudomonadaceae	f__Ruminococcaceae	f__Sphingomonadaceae	f__Staphylococcaceae	f__Streptococcaceae	f__Sutterellaceae	f__Veillonellaceae	f__Yersiniaceae
GF8_B5_D34	0.20196	0	0	0	0	0	33.65439	0	0	0	14.35269	0.80882	40.80802	0	0	0	0.22258	0	0	0.41504	6.66828	0	0	0	0	0	0	0	0	2.86821	0
GF8_B5_D35	0	0	0	0	0	0	19.60887	0	0	0	30.43551	0.17001	41.27537	0	0	0	0	0	0	0	8.51024	0	0	0	0	0	0	0	0	0	0
GF8_B6_COLON_D46	0.44749	0	0	0	0	0.76779	50.9792	0	0	0	4.6033	0.95033	11.00274	0	0	0	1.01474	0	0	1.37341	24.07781	0	0	0	0	0	0	0	0	4.78319	0
GF8_B6_D30	0	0	0	0	0.02283	0	9.03161	0	0	0	81.42792	1.93449	5.36611	0	0	0	0	0	0	0	2.21704	0	0	0	0	0	0	0	0	0	0
GF8_B6_D33	0	0	0	0	0	0	24.44208	0	0	0	22.31239	10.27133	27.15123	0	0	0	0	0	0	0	15.82297	0	0	0	0	0	0	0	0	0	0
GF8_B6_D34	0	0	0	0	0	0	33.54683	0	0	0	16.81345	1.21737	39.93983	0	0	0	0.09003	0	0	0.00724	7.70683	0	0	0	0	0	0	0	0	0.67841	0
GF8_B6_D35	0	0	0	0	0	0	19.98248	0	0	0	34.51514	0.26635	36.14371	0	0	0	0.05212	0	0	0	9.04021	0	0	0	0	0	0	0	0	0	0
GF8_B7_D33	0	0	0	0	0	0	11.67189	0	0	0	47.83949	11.50673	23.90545	0	0	0	0	0	0	0	5.07645	0	0	0	0	0	0	0	0	0	0
GF8_C1_COLON_D46	0	0	0	0	0	0	49.33023	0	0	0	10.52712	0.79122	13.16774	0	0	0	1.15417	0	0	0	20.24452	0	0	0	0	0	0	0	0	4.78501	0
GF8_C1_D31	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C1_D32	0	0	0	0	0	0	16.18227	0	0	0	44.31878	14.15032	17.83401	0	0	0	0	0	0	0	5.71683	0	0	0	0	0	0	0	0	1.79779	0
GF8_C1_D33	0	0	0	0	0	0	5.32113	0	0	0	43.79481	0	47.33128	0	0	0	0	0	0	0	3.55279	0	0	0	0	0	0	0	0	0	0
GF8_C1_D34	0.28804	0	0	0	0	0.21414	38.57473	0	0	0	14.01387	3.62958	27.15041	0	0	0	0.60817	0	0	0.40763	9.63382	0	0	0	0	0	0	0	0	5.4796	0
GF8_C2_COLON_D46	0	0	0	0	0	0	39.9124	0	0	0	23.0354	0.77471	12.20022	0	0	0	0.51365	0	0	0	18.72703	0	0	0	0	0	0	0	0	4.83659	0
GF8_C2_D30	0	0	0	0	17.69662	0	30.74626	0	0	0	42.67261	1.03686	1.82354	0	0	0	0	0	0	0	6.02411	0	0	0	0	0	0	0	0	0	0
GF8_C2_D31	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C3_D30	0.37046	0	0	0	0	0	10.57522	0	0	0	79.60396	2.13814	5.31976	0	0	0	0.02551	0	0	0.21603	0.94641	0	0	0	0	0	0	0	0	0.80453	0
GF8_C4_COLON_D46	0	0	0	0	0	0	38.19025	0	0	0	24.97188	1.01128	13.34817	0	0	0	0.39441	0	0	0	17.95586	0	0	0	0	0	0	0	0	4.12814	0
GF8_C4_D30	0.15265	0	0	0	0	0	10.63418	0	0	0	79.86496	2.43946	4.81872	0	0	0	0	0	0	0.17172	1.02588	0	0	0	0	0	0	0	0	0.89244	0
GF8_C4_D35	0	0	0	0	0	0	37.25101	0	0	0	14.50204	5.53532	32.7117	0	0	0	0	0	0	0	9.99993	0	0	0	0	0	0	0	0	0	0
GF8_C5_COLON_D46	0	0	0	0	0	0	36.36392	0	0	0	25.20044	2.3428	17.8648	0	0	0	0.48337	0	0	0	13.88914	0	0	0	0	0	0	0	0	3.85553	0
GF8_C5_D30	0	0	0	0	0	0	0.81135	0	0	0	98.78815	0.27877	0	0	0	0	0	0	0	0	0.12173	0	0	0	0	0	0	0	0	0	0
GF8_C5_D35	0	0	0	0	0	0	38.17266	0	0	0	18.85006	4.21242	25.10412	0	0	0	1.07344	0	0	0	8.58019	0	0	0	0	0	0	0	0	4.0071	0
GF8_C6_COLON_D46	0.24304	0	0	0	0	0	29.65441	0	0	0	30.50077	1.37025	21.61953	0	0	0	0.48119	0	0	0	12.05717	0	0	0	0	0	0	0	0	4.07365	0
GF8_C6_D30	0	0	0	0	0	0	0.39995	0	0	0	98.88733	0.71272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C6_D32	0	0	0	0	0	0	0	0	0	0	44.89941	55.10059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C6_D34	0	0	0	0	0	0	32.06875	0	0	0	11.46453	18.23153	28.76179	0	0	0	0	0	0	0	9.4734	0	0	0	0	0	0	0	0	0	0
GF8_C7_COLON_D46	0.36956	0	0	0	0	0	30.63032	0	0	0	30.80911	1.83472	26.079	0	0	0	0.64334	0	0	0.23909	4.27007	0	0	0	0	0	0	0	0	5.1248	0
GF8_C7_D30	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C7_D33	0	0	0	0	0	0	29.25297	0	0	0	28.47029	3.95398	27.52468	0	0	0	0	0	0	0	7.31503	0	0	0	0	0	0	0	0	3.48304	0
GF8_C7_D34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF8_C7_D35	0.41303	0	0	0	0	0	30.41734	0	0	0	25.06576	2.36235	28.61457	0	0	0	0.87777	0	0	0	7.04273	0	0	0	0	0	0	0	0	5.20647	0
GF8_INOC	1.08652	0	0	0	0.94257	0.78009	55.10818	0	0	0	14.73738	1.78116	15.05938	0	0	0	1.29641	0	0	2.36205	2.70468	0	0	0	0	0	0	0	0	4.14159	0
GF9_A_DAM_D0	0	0	0	0	0	0	36.33601	0	0	0	36.75842	1.23108	15.75726	0	0	0	0.61606	0	0	0.06665	5.04991	0	0	0	0	0	0	0	0	4.1846	0
GF9_A1_COLON_D33	0	0	0	0	0	0	0	0	0	0	48.93375	17.77745	0	0	0	0	33.28879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GF9_A1_D16	0	0	0	0	0	0	30.25602	0	0	0	46.02249	1.21081	12.67301	0	0	0	0.6046	0	0	0	5.51702	0	0	0	0	0	0	0	0	3.71605	0
GF9_A1_D19	0	0	0	0	4.98897	0	31.75193	0	0	0	32.11705	2.04157	15.27656	0	0	0	0	0	0	0	13.82392	0	0	0	0	0	0	0	0	0	0
GF9_A1_D20	0	0	0	0	0	0	34.8607	0	0	0	24.94251	4.84791	26.18842	0	0	0	0	0	0	0	9.16047	0	0	0	0	0	0	0	0	0	0
GF9_A1_D21	0	0	0	0	0	0	17.11024	0	0	0	48.6473	1.17944	30.42797	0	0	0	0	0	0	0	2.63504	0	0	0	0	0	0	0	0	0	0
GF9_A2_COLON_D33	0	0	0	0	0	0	50.08089	0	0	0	1.63131	0	17.15763	0	0	0	0	0	0	0	19.46987	0	0	0	0	0	0	0	0	11.6603	0
GF9_A2_D21	0	0	0	0	0	0	20.4763	0	0	0	36.0721	2.7594	35.08672	0	0	0	0.17956	0	0	0.10801	4.13552	0	0	0	0	0	0	0	0	1.18238	0
GF9_A3_COLON_D33	0	0	0	0	0	0.14408	39.91472	0	0	0	11.38667	5.29283	15.14708	0	0	0	1.2892	0	0	0.08641	21.24293	0	0	0	0	0	0	0	0	5.49608	0
GF9_A3_D18	0.07579	0	0	0	0	0	18.62658	0	0	0	44.34275	1.99392	26.74584	0	0	0	0.93808	0	0	0	2.11791	0	0	0	0	0	0	0	0	5.15913	0
GF9_A3_D19	0	0	0	0	0	0	8.80491	0	0	0	51.14108	4.07406	24.63353	0	0	0	0	0	0	0	11.34642	0	0	0	0	0	0	0	0	0	0
GF9_A3_D21	0	0	0	0	0	0	14.16531	0	0	0	36.99146	1.34615	44.24817	0	0	0	0	0	0	0	2.88447	0	0	0	0	0	0	0	0	0.36445	0
GF9_A4_COLON_D33	0	0	0	0	0	0.01522	36.01829	0	0	0	19.52652	7.10403	19.23964	0	0	0	1.57181	0	0	0.14006	10.26564	0	0	0	0	0	0	0	0	6.11879	0
GF9_A4_D16	0	0	0	0	0	0	11.36037	0	0	0	75.61321	0.91545	6.91216	0	0	0	0.75879	0	0	0	2.73032	0	0	0	0	0	0	0	0	1.7097	0
GF9_A4_D17	0.11817	0	0	0	0	0	33.39227	0	0	0	33.34756	1.42689	21.14536	0	0	0	0.70803	0	0	0.127	5.10526	0	0	0	0	0	0	0	0	4.62946	0
GF9_A4_D18	0.05248	0	0	0	0	0	28.17219	0	0	0	40.65238	2.18968	18.07399	0	0	0	0.61802	0	0	0	5.76528	0	0	0	0	0	0	0	0	4.47597	0
GF9_A4_D19	0	0	0	0	0	0	22.61518	0	0	0	57.13255	8.27111	6.31378	0	0	0	0	0	0	0	5.66738	0	0	0	0	0	0	0	0	0	0
GF9_A4_D20	0	0	0	0	0	0	25.95501	0	0	0	30.81726	9.30427	23.23182	0	0	0	0.27499	0	0	0	10.41666	0	0	0	0	0	0	0	0	0	0
GF9_A5_COLON_D33	0	0	0	0	0	0	40.82329	0	0	0	16.63864	5.03168	19.76695	0	0	0	2.02581	0	0	0.23207	11.83851	0	0	0	0	0	0	0	0	3.64305	0
GF9_A5_D18	0.02874	0	0	0	0	0	28.66719	0	0	0	41.40973	1.9272	17.96245	0	0	0	0.51204	0	0	0	5.70755	0	0	0	0	0	0	0	0	3.7851	0
GF9_A5_D19	0	0	0	0	0	0	15.37673	0	0	0	41.5625	22.61763	15.80532	0	0	0	0	0	0	0	4.63782	0	0	0	0	0	0	0	0	0	0
GF9_A6_COLON_D33	0	0	0	0	0	0.76264	43.01388	0	0	0	11.72169	5.35314	15.07171	0	0	0	2.08501	0	0	0.42171	17.70457	0	0	0	0	0	0	0	0	3.86563	0
GF9_A6_D16	0.23046	0	0.0089	0	0	0.45923	32.14908	0	0	0	39.78949	1.43455	11.98026	0	0	0	0.94311	0	0	0.65596	7.89028	0	0	0	0	0	0	0	0	4.45865	0
GF9_A6_D21	0	0	0	0	0	0	29.7415	0	0	0	24.29081	1.15269	39.57432	0	0	0	0	0	0	0	5.24067	0	0	0	0	0	0	0	0	0	0
GF9_A7_D16	0	0	0	0	0	0	0.27176	0	0	0	98.20191	1.3308	0	0	0	0	0	0	0	0	0.19553	0	0	0	0	0	0	0	0	0	0
GF9_A7_D20	0	0	0	0	0	0	21.08166	0	0	0	34.13754	11.34315	23.41719	0	0	0	0.39224	0	0	0	9.44681	0	0	0	0	0	0	0	0	0.1814	0
GF9_C1_COLON_D33	0.01806	0	0	0	0	0	55.0429	0	0	0	7.52409	0.54439	11.84604	0	0	0	0.47959	0	0	0	17.36596	0	0	0	0	0	0	0	0	7.17897	0
GF9_C1_D16	0	0	0	0	0	0	3.70159	0	0	0	91.12947	1.80216	0.71948	0	0	0	0	0	0	0	2.52883	0	0	0	0	0	0	0	0	0.11847	0
GF9_C1_D17	0	0	0	0	0	0	21.64257	0	0	0	58.99448	1.45167	12.85768	0	0	0	0.16618	0	0	0	2.98093	0	0	0	0	0	0	0	0	1.9065	0
GF9_C1_D19	0	0	0	0	0	0	12.61661	0	0	0	19.9857	44.7259	20.30793	0	0	0	0	0	0	0	2.36386	0	0	0	0	0	0	0	0	0	0
GF9_C1_D21	0	0	0	0	0	0	29.36502	0	0	0	9.67925	7.58516	47.74847	0	0	0	0.24408	0	0	0	5.37802	0	0	0	0	0	0	0	0	0	0
GF9_C2_COLON_D33	0	0	0	0	0	0	58.07927	0	0	0	5.53418	0.97762	12.5975	0	0	0	0.68961	0	0	0	16.25698	0	0	0	0	0	0	0	0	5.86483	0
GF9_C2_D16	0.09126	0	0	0	0	0	26.86158	0	0	0	40.573	2.00187	19.82968	0	0	0	0.71178	0	0	0	5.45877	0	0	0	0	0	0	0	0	4.47206	0
GF9_C2_D18	0	0	0	0	0	0	29.4679	0	0	0	35.71822	2.83171	19.09403	0	0	0	0.5658	0	0	0	7.00025	0	0	0	0	0	0	0	0	5.32208	0
GF9_C2_D21	0	0	0	0	0	0	42.54182	0	0	0	14.09254	2.25875	24.40627	0	0	0	0.65413	0	0	0	9.82216	0	0	0	0	0	0	0	0	6.22433	0
GF9_C3_D16	0.03462	0	0	0	0	0	32.60951	0	0	0	31.78993	2.055	21.46056	0	0	0	0.94734	0	0	0	6.41614	0	0	0	0	0	0	0	0	4.6869	0
GF9_C3_D17	0.00916	0	0	0	0	0	15.66282	0	0	0	64.62935	1.94575	11.96508	0	0	0	0.51514	0	0	0	2.67841	0	0	0	0	0	0	0	0	2.59429	0
GF9_C3_D19	0	0	0	0	0	0	12.07543	0	0	0	9.6051	58.18507	16.25049	0	0	0	0	0	0	0	3.88391	0	0	0	0	0	0	0	0	0	0
GF9_C3_D20	0	0	0	0	0	0	18.04683	0	0	0	14.88229	36.06277	22.81828	0	0	0	0	0	0	0	8.18983	0	0	0	0	0	0	0	0	0	0
GF9_C3_D21	0	0	0	0	0	0	13.25849	0	0	0	16.90448	36.02118	29.95562	0	0	0	0	0	0	0	3.86023	0	0	0	0	0	0	0	0	0	0
GF9_C4_COLON_D33	0	0	0	0	0	0	45.35287	0	0	0	9.18207	1.17035	17.47178	0	0	0	0.69624	0	0	0	20.42049	0	0	0	0	0	0	0	0	5.70618	0
GF9_C4_D16	0.11098	0	0	0	0	0	37.76506	0	0	0	18.45366	3.21801	27.13347	0	0	0	0.97031	0	0	0	7.51608	0	0	0	0	0	0	0	0	4.83244	0
GF9_C4_D17	0	0	0	0	0	0	9.22342	0	0	0	78.18869	0.63913	8.57375	0	0	0	0	0	0	0	1.76816	0	0	0	0	0	0	0	0	1.60685	0
GF9_C4_D19	0	0	0	0	0	0	34.98792	0	0	0	12.61912	16.45189	26.91174	0	0	0	0	0	0	0	9.02933	0	0	0	0	0	0	0	0	0	0
GF9_C5_COLON_D33	0	0	0	0	0	0	55.97177	0	0	0	7.72178	0.9392	12.67765	0	0	0	1.1004	0	0	0	15.13881	0	0	0	0	0	0	0	0	6.45039	0
GF9_C5_D17	0.14909	0	0	0	0	0	9.81682	0	0	0	73.07152	1.38344	12.09254	0	0	0	0.28853	0	0	0	1.51225	0	0	0	0	0	0	0	0	1.6858	0
GF9_C5_D18	0	0	0	0	0	0	20.99739	0	0	0	38.78275	0	32.33119	0	0	0	0	0	0	0	3.61517	0	0	0	0	0	0	0	0	4.27349	0
GF9_C5_D20	0	0	0	0	0	0	2.33891	0	0	0	8.45386	79.26772	6.1568	0	0	0	0	0	0	0	3.78271	0	0	0	0	0	0	0	0	0	0
GF9_C5_D21	0	0	0	0	0	0	26.27372	0	0	0	22.58451	17.41531	24.64903	0	0	0	1.77129	0	0	0	6.69785	0	0	0	0	0	0	0	0	0.6083	0
GF9_C6_COLON_D33	0	0	0	0	0	0	57.03045	0	0	0	7.95742	0.72286	10.73215	0	0	0	1.30067	0	0	0	15.67524	0	0	0	0	0	0	0	0	6.58121	0
GF9_C6_D16	0.14556	0	0	0	0	0	21.58995	0	0	0	36.99445	1.75346	29.49039	0	0	0	0.22684	0	0	0	4.98087	0	0	0	0	0	0	0	0	4.81849	0
GF9_C6_D20	0	0	0	0	0	0	14.01824	0	0	0	45.87691	12.59346	24.97953	0	0	0	0	0	0	0	2.53187	0	0	0	0	0	0	0	0	0	0
GF9_C6_D21	0	0	0	0	0	0	24.41257	0	0	0	21.78489	19.73128	24.32291	0	0	0	1.31294	0	0	0	7.39367	0	0	0	0	0	0	0	0	1.04174	0
GF9_C7_COLON_D33	0	0	0	0	0	0	59.42457	0	0	0	5.52354	0.97741	10.35251	0	0	0	0.72893	0	0	0	18.83577	0	0	0	0	0	0	0	0	4.15726	0
GF9_C7_D16	0.2201	0	0	0	0	0	27.91316	0	0	0	35.1427	1.36911	25.58898	0	0	0	0.80729	0	0	0	4.65504	0	0	0	0	0	0	0	0	4.30362	0
GF9_C7_D17	0	0	0	0	0	0	16.58223	0	0	0	66.00886	1.30032	10.15174	0	0	0	0.36224	0	0	0	2.9261	0	0	0	0	0	0	0	0	2.66851	0
GF9_INOC	0.26363	0	0	0	0	0	39.31708	0	0	0	31.89756	1.3865	16.93636	0	0	0	1.00929	0	0	0.25016	5.05718	0	0	0	0	0	0	0	0	3.88223	0
Gn3_6A_dam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_6Adam_Stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_6B_dam_210806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_6B_dam_210818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_6C_dam	4.15783	0	0	0	0	0.75941	59.74592	0	0	0	3.49105	4.03412	20.64921	0	0	0	0.40453	0	0	5.98905	0.76889	0	0	0	0	0	0	0	0	0	0
Gn3_6Cdam_Stool_210816	7.08683	0	0	0	0	0.56742	33.20254	0	0	0	5.79339	9.55139	34.8881	0	0	0	0.31584	0	0	7.54124	1.05325	0	0	0	0	0	0	0	0	0	0
Gn3_6Cdam_Stool_211105-1	0	0	0	0	50.07663	0	9.36462	0	0	0	6.2752	3.32839	29.06784	0	0	0	0	0	0	0.24827	1.63905	0	0	0	0	0	0	0	0	0	0
Gn3_6Cdam_Stool_211105-2	0	0	0	0	46.78695	0	14.07134	0	0	0	6.5386	3.19191	26.72932	0	0	0	0	0	0	0.20061	2.48126	0	0	0	0	0	0	0	0	0	0
Gn3_6Cdam_Stool_211105-3	0	0	0	0	40.78578	0	14.63515	0	0	0	5.47576	3.04077	32.34761	0	0	0	0	0	0	0.12233	3.5926	0	0	0	0	0	0	0	0	0	0
Gn3_6D_dam	6.36704	0	0	0	0	2.15362	12.91631	0	0	0	10.22861	5.56005	56.17476	0	0	0	1.06261	0	0	5.44155	0.09544	0	0	0	0	0	0	0	0	0	0
Gn3_6Ddam_Stool	7.74539	0	0	0	0	2.70529	22.13562	0	0	0	9.65467	11.55143	36.87046	0	0	0	0.69768	0	0	8.05361	0.58585	0	0	0	0	0	0	0	0	0	0
Gn3_6E_dam	7.41163	0	0	0	0	1.12678	33.26977	0	0	0	5.16403	7.79158	36.67786	0	0	0	0.41888	0	0	7.59878	0.54069	0	0	0	0	0	0	0	0	0	0
Gn3_6Edam_Stool	2.1902	0	0	0	0	0.62772	41.49496	0	0	0	5.55138	9.27659	37.30482	0	0	0	0.20964	0	0	3.25365	0.09103	0	0	0	0	0	0	0	0	0	0
Gn3_6F_dam	3.04198	0	0	0	0	2.59528	34.43385	0	0	0	3.94687	4.16589	41.75874	0	0	0	1.57241	0	0	6.49781	1.98718	0	0	0	0	0	0	0	0	0	0
Gn3_7A_dam_210806	3.82242	0	0	0	8.14327	1.52542	50.86709	0	0	0	0.43311	2.38721	23.26555	0	0	0	0.4257	0	0	5.79233	3.33789	0	0	0	0	0	0	0	0	0	0
Gn3_7A_dam	2.68968	0	0	0	2.82669	3.46054	46.65035	0	0	0	0.88884	3.58891	34.23428	0	0	0	0.5034	0	0	3.80595	1.35135	0	0	0	0	0	0	0	0	0	0
Gn3_7ADam_Stool_210806	2.06902	0	0	0	37.75589	0.93421	15.67796	0	0	0	1.88255	4.85079	31.16276	0	0	0	0.47167	0	0	4.33731	0.85784	0	0	0	0	0	0	0	0	0	0
Gn3_7Adam_Stool_210823	3.31383	0	0	0	39.06184	1.07223	21.40637	0	0	0	0.35821	4.35613	22.65143	0	0	0	0.32824	0	0	6.18814	1.26357	0	0	0	0	0	0	0	0	0	0
Gn3_7C_dam	0.45675	0	0	0	55.23694	0	29.8374	0	0	0	4.60153	6.87761	0	0	0	0	0.74386	0	0	0.78841	1.18425	0	0	0	0	0	0	0	0	0.27325	0
Gn3_7D_dam_210806	0	0	0	0	61.92805	0	27.06865	0	0	0	3.01481	5.47291	0	0	0	0	0.45521	0	0	0	2.02774	0	0	0	0	0	0	0	0	0.03263	0
Gn3_7D_dam_210818	0	0	0	0	64.23431	0	20.33349	0	0	0	7.45835	4.91059	0	0	0	0	0.9194	0	0	0	2.14387	0	0	0	0	0	0	0	0	0	0
Gn3_7E_dam	0.16737	0	0	0	45.14846	0	33.27371	0	0	0	4.33158	12.28573	0	0	0	0	0.95977	0	0	0.36399	3.46939	0	0	0	0	0	0	0	0	0	0
Gn3_7Edam_Stool	3.27367	0	0	0	63.11701	0	16.11079	0	0	0	2.18452	11.55173	0	0	0	0	0.56144	0	0	2.35416	0.84668	0	0	0	0	0	0	0	0	0	0
Gn3_7F_dam	0.16888	0	0	0	39.6409	0	36.54203	0	0	0	7.6246	11.89288	0	0	0	0	1.50897	0	0	1.81396	0.80779	0	0	0	0	0	0	0	0	0	0
Gn3_7Fdam_Stool	0.18667	0	0	0	49.16397	0	31.42434	0	0	0	3.64193	8.67554	0	0	0	0	1.00985	0	0	0.58965	5.30805	0	0	0	0	0	0	0	0	0	0
Gn3_8Ddam_Stool_211105-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_8Ddam_Stool_211105-2	0	0	0	0	36.06718	0	0	0	0.78427	0	56.58166	0	0	0	0	0	0	0	0	0	0	3.58397	0	0	0	0	0	2.37767	0	0	0.60524
Gn3_A_Innoc	2.12917	0	0	0	0	2.06725	27.23074	0	0	0	15.53061	5.71807	26.99102	0	0	0	1.13158	0	0	4.32003	9.59891	0	0	0	0	0	0	0	0	5.28261	0
Gn3_A1_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A1_Stool	0	0	0	0	0	0	0	0	0	0	96.16607	3.04447	0	0	0	0	0	0	0	0	0.78946	0	0	0	0	0	0	0	0	0	0
Gn3_A2_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A3_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A3_Stool_DoL10	0	0	0	0	0	0	0	0	0	0	98.2859	1.7141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A3_Stool_DoL11	0	0	0	0	0	0	0	0	0	0	97.21938	2.78062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A4_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A5_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A5_Stool_Dol10	0	0	0	0	0	0	0	0	0	0	97.92176	2.07824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A5_Stool_dol11	0	0	0	0	0	0	0.38109	0	0	0	94.71664	4.74114	0	0	0	0	0	0	0	0	0.16112	0	0	0	0	0	0	0	0	0	0
Gn3_A5_Stool_dol12	0	0	0	0	0	0	0	0	0	0	97.43032	2.56968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_A6_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB_Innoc	2.93808	0	0	0	26.66766	0.84145	29.47792	0	0	0	9.01392	4.86155	10.70679	0	0	0	0.02183	0	0	2.6109	6.16737	0	0	0	0	0	0	0	0	6.69253	0
Gn3_AB10_Cwash	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB10_Stool	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB11_Cwash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB12_Cwash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB12_Stool	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB6_Cwash	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB6_Stool	0	0	0	0	0	0	0	0	0	0	50.10092	8.88815	0	0	0	0	41.01093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB7_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB7_Stool	0	0	0	0	0	0	0	0	0	0	72.63678	3.44766	0	0	0	0	23.91557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB8_Cwash	0	0	0	0	0	0	0	0	0	0	59.05595	0	0	0	0	0	40.94405	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_AB8_Stool	0	0	0	0	0.16827	0	9.9813	0	0	0	57.64232	4.31945	0	0	0	0	27.47227	0	0	0	0.41638	0	0	0	0	0	0	0	0	0	0
Gn3_AB9_Stool	0	0	0	0	4.11592	0	0.92122	0	0	0	26.30443	19.13476	0.40422	0	0	0	49.03017	0	0	0	0.08928	0	0	0	0	0	0	0	0	0	0
Gn3_B_Innoc	5.96731	0	0	0	48.53032	0	19.06539	0	0	0	4.74956	4.73858	0	0	0	0	0.17561	0	0	1.83146	2.52488	0	0	0	0	0	0	0	0	12.41689	0
Gn3_B1_Cwash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_B1_Stool	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_B10_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_B11_Cwash	0	0	0	0	0	0	32.26087	0	0	0	67.73913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_B13_Cwash	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gn3_B13_Stool	0	0	0	0	0.57817	0	0	0	0	0	97.6856	1.00683	0	0	0	0	0	0	0	0	0.72941	0	0	0	0	0	0	0	0	0	0
