Sample	taxa	abundance
GF20_d33_b4	c__Clostridia	0.02406
GF20_d34_a2	c__Gammaproteobacteria	100
GF20_d34_a4	c__Gammaproteobacteria	96.01555
GF20_d34_a4	c__Bacilli	1.79183
GF20_d34_a4	c__Actinobacteria	1.12183
GF20_d34_a4	c__Clostridia	1.0708
GF20_d34_b3	c__Gammaproteobacteria	97.92976
GF20_d34_b3	c__Bacilli	0.99942
GF20_d34_b3	c__Actinobacteria	0.94969
GF20_d34_b3	c__Clostridia	0.12113
GF20_d35_a2	c__Gammaproteobacteria	99.7203
GF20_d35_a2	c__Actinobacteria	0.2797
GF20_d35_a3	c__Gammaproteobacteria	100
GF20_d36_a1	c__Gammaproteobacteria	100
GF20_d36_a2	c__Gammaproteobacteria	100
GF20_d36_a3	c__Gammaproteobacteria	100
GF20_d36_a4	c__Gammaproteobacteria	100
GF20_d36_a5	c__Gammaproteobacteria	100
GF20_d36_b5	c__Gammaproteobacteria	100
GF20_d39_dama	c__Actinobacteria	59.35703
GF20_d39_dama	c__Clostridia	32.62069
GF20_d39_dama	c__Bacilli	4.03293
GF20_d39_dama	c__Gammaproteobacteria	3.98936
GF20_d39_damc	c__Actinobacteria	55.59426
GF20_d39_damc	c__Clostridia	37.82634
GF20_d39_damc	c__Bacilli	3.977
GF20_d39_damc	c__Gammaproteobacteria	2.60239
GF20_d40_c3	c__Bacilli	100
GF20_d40_c5	c__Gammaproteobacteria	73.25037
GF20_d40_c5	c__Clostridia	22.29006
GF20_d40_c5	c__Bacilli	4.45957
GF20_d40_c6	c__Gammaproteobacteria	100
GF20_d66_c1	c__Gammaproteobacteria	79.41778
GF20_d66_c1	c__Clostridia	19.97234
GF20_d66_c1	c__Bacilli	0.60987
GF20_d66_c10	c__Gammaproteobacteria	55.2811
GF20_d66_c10	c__Clostridia	41.22035
GF20_d66_c10	c__Bacilli	3.49855
GF20_d66_c2	c__Gammaproteobacteria	84.77004
GF20_d66_c2	c__Clostridia	10.97089
GF20_d66_c2	c__Bacilli	4.25906
GF20_d66_c3	c__Gammaproteobacteria	70.806
GF20_d66_c3	c__Clostridia	28.3336
GF20_d66_c3	c__Bacilli	0.8604
GF20_d66_c4	c__Gammaproteobacteria	59.73817
GF20_d66_c4	c__Clostridia	24.81761
GF20_d66_c4	c__Bacilli	15.44422
GF20_d66_c5	c__Gammaproteobacteria	84.37875
GF20_d66_c5	c__Clostridia	13.28759
GF20_d66_c5	c__Bacilli	2.33365
GF20_d66_c6	c__Gammaproteobacteria	79.16718
GF20_d66_c6	c__Clostridia	12.19637
GF20_d66_c6	c__Bacilli	8.41306
GF20_d66_c6	c__Actinobacteria	0.22339
GF20_d66_c7	c__Gammaproteobacteria	47.68656
GF20_d66_c7	c__Clostridia	45.65337
GF20_d66_c7	c__Bacilli	6.66006
GF20_d66_c8	c__Gammaproteobacteria	77.71337
GF20_d66_c8	c__Clostridia	20.11709
GF20_d66_c8	c__Bacilli	2.16954
GF20_d66_c9	c__Gammaproteobacteria	51.93587
GF20_d66_c9	c__Clostridia	35.84611
GF20_d66_c9	c__Bacilli	12.21802
GF20_d68_b2	c__Gammaproteobacteria	100
GF20_d68_b3	c__Gammaproteobacteria	97.67258
GF20_d68_b3	c__Bacilli	1.24698
GF20_d68_b3	c__Actinobacteria	1.08043
GF20_d68_b4	c__Gammaproteobacteria	100
GF20_d68_b5	c__Gammaproteobacteria	100
GF20_d68_b6	c__Gammaproteobacteria	100
GF20_d68_b7	c__Gammaproteobacteria	100
GF20_d68_b8	c__Gammaproteobacteria	100
GF20_d75_dama	c__Actinobacteria	58.5578
GF20_d75_dama	c__Clostridia	32.89968
GF20_d75_dama	c__Bacilli	5.58949
GF20_d75_dama	c__Gammaproteobacteria	2.95303
GF20_d75_damc	c__Clostridia	61.52802
GF20_d75_damc	c__Gammaproteobacteria	24.69063
GF20_d75_damc	c__Bacilli	10.67831
GF20_d75_damc	c__Actinobacteria	3.10304
GF20_d81_a1	c__Gammaproteobacteria	79.00808
GF20_d81_a1	c__Clostridia	12.81389
GF20_d81_a1	c__Bacilli	8.17803
GF20_d81_a2	c__Gammaproteobacteria	83.87645
GF20_d81_a2	c__Bacilli	9.84517
GF20_d81_a2	c__Clostridia	6.27838
GF20_d81_a3	c__Gammaproteobacteria	100
GF20_d81_a4	c__Gammaproteobacteria	89.50453
GF20_d81_a4	c__Bacilli	6.7285
GF20_d81_a4	c__Clostridia	3.76697
GF20_d81_a5	c__Gammaproteobacteria	58.05893
GF20_d81_a5	c__Bacilli	24.10066
GF20_d81_a5	c__Clostridia	17.84041
GF20_d81_a6	c__Gammaproteobacteria	76.66325
GF20_d81_a6	c__Clostridia	15.377
GF20_d81_a6	c__Bacilli	7.95975
GF20_d81_a7	c__Gammaproteobacteria	64.93429
GF20_d81_a7	c__Clostridia	23.53361
GF20_d81_a7	c__Bacilli	11.50546
GF20_d81_a7	c__Actinobacteria	0.02664
GF20_d89_b2	c__Clostridia	46.99089
GF20_d89_b2	c__Gammaproteobacteria	43.62461
GF20_d89_b2	c__Bacilli	9.3845
GF20_d89_b3	c__Gammaproteobacteria	100
GF20_d89_b5	c__Bacilli	100
GF20_d89_b6	c__Gammaproteobacteria	98.62792
GF20_d89_b6	c__Clostridia	1.37208
GF23_d0__inoc	c__Gammaproteobacteria	54.01054
GF23_d0__inoc	c__Bacilli	11.7079
GF23_d0__inoc	c__Clostridia	9.56802
GF23_d0__inoc	c__Tissierellia	8.17863
GF23_d0__inoc	c__Negativicutes	7.35401
GF23_d0__inoc	c__Actinobacteria	5.39813
GF23_d0__inoc	c__Erysipelotrichia	3.78277
GF23_d10_dama	c__Actinobacteria	36.73312
GF23_d10_dama	c__Clostridia	36.24212
GF23_d10_dama	c__Erysipelotrichia	11.57605
GF23_d10_dama	c__Bacilli	8.22753
GF23_d10_dama	c__Gammaproteobacteria	6.56352
GF23_d10_dama	c__Tissierellia	0.65766
GF23_d10_damb	c__Clostridia	32.32512
GF23_d10_damb	c__Actinobacteria	29.09507
GF23_d10_damb	c__Erysipelotrichia	19.31548
GF23_d10_damb	c__Gammaproteobacteria	11.44476
GF23_d10_damb	c__Bacilli	6.50985
GF23_d10_damb	c__Tissierellia	1.30972
GF23_d17_dama	c__Clostridia	55.4544
GF23_d17_dama	c__Actinobacteria	14.72056
GF23_d17_dama	c__Erysipelotrichia	14.53708
GF23_d17_dama	c__Gammaproteobacteria	7.09229
GF23_d17_dama	c__Bacilli	6.98638
GF23_d17_dama	c__Tissierellia	1.20929
GF23_d17_damb	c__Clostridia	51.02171
GF23_d17_damb	c__Erysipelotrichia	18.94611
GF23_d17_damb	c__Actinobacteria	15.78471
GF23_d17_damb	c__Gammaproteobacteria	7.54442
GF23_d17_damb	c__Bacilli	5.52823
GF23_d17_damb	c__Tissierellia	1.17482
GF23_d17_damc	c__Clostridia	46.78723
GF23_d17_damc	c__Erysipelotrichia	21.56006
GF23_d17_damc	c__Actinobacteria	15.66296
GF23_d17_damc	c__Gammaproteobacteria	7.61815
GF23_d17_damc	c__Bacilli	7.59081
GF23_d17_damc	c__Tissierellia	0.78079
GF23_d32_damb	c__Clostridia	56.44543
GF23_d32_damb	c__Erysipelotrichia	17.45534
GF23_d32_damb	c__Actinobacteria	14.58493
GF23_d32_damb	c__Bacilli	7.27067
GF23_d32_damb	c__Gammaproteobacteria	4.24363
GF23_d36_c1	c__Gammaproteobacteria	100
GF23_d36_c2	c__Gammaproteobacteria	100
GF23_d36_c3	c__Gammaproteobacteria	100
GF23_d36_c4	c__Gammaproteobacteria	93.85375
GF23_d36_c4	c__Clostridia	6.14625
GF23_d39_damb	c__Clostridia	66.4737
GF23_d39_damb	c__Erysipelotrichia	13.91661
GF23_d39_damb	c__Actinobacteria	9.27951
GF23_d39_damb	c__Bacilli	4.67574
GF23_d39_damb	c__Gammaproteobacteria	4.08632
GF23_d39_damb	c__Tissierellia	1.56812
GF23_d47_damb	c__Clostridia	51.24731
GF23_d47_damb	c__Erysipelotrichia	23.90876
GF23_d47_damb	c__Actinobacteria	12.82067
GF23_d47_damb	c__Gammaproteobacteria	6.83657
GF23_d47_damb	c__Bacilli	4.57542
GF23_d47_damb	c__Tissierellia	0.61127
GF23_d52_a2	c__Gammaproteobacteria	99.52875
GF23_d52_a2	c__Bacilli	0.35407
GF23_d52_a2	c__Clostridia	0.11718
GF23_d52_a5	c__Gammaproteobacteria	99.01823
GF23_d52_a5	c__Bacilli	0.97848
GF23_d52_a5	c__Clostridia	0.00329
GF23_d52_a8	c__Gammaproteobacteria	99.93152
GF23_d52_a8	c__Bacilli	0.06848
GF23_d52_a9	c__Gammaproteobacteria	99.38451
GF23_d52_a9	c__Bacilli	0.61549
GF23_d54_damc	c__Clostridia	61.83865
GF23_d54_damc	c__Erysipelotrichia	14.57834
GF23_d54_damc	c__Bacilli	8.90257
GF23_d54_damc	c__Actinobacteria	6.94825
GF23_d54_damc	c__Gammaproteobacteria	5.94862
GF23_d54_damc	c__Tissierellia	1.78358
GF23_d56_c2	c__Gammaproteobacteria	100
GF23_d56_c3	c__Gammaproteobacteria	100
GF23_d56_c6	c__Gammaproteobacteria	99.84385
GF23_d56_c6	c__Bacilli	0.15615
GF23_d57_c2	c__Gammaproteobacteria	98.26161
GF23_d57_c2	c__Bacilli	1.73839
GF23_d57_c4	c__Gammaproteobacteria	100
GF23_d58_c3	c__Bacilli	58.03759
GF23_d58_c3	c__Clostridia	26.44955
GF23_d58_c3	c__Erysipelotrichia	15.51286
GF23_d59_c1	c__Gammaproteobacteria	92.85425
GF23_d59_c1	c__Bacilli	7.14575
GF23_d59_c2	c__Bacilli	100
GF23_d59_c4	c__Bacilli	95.68116
GF23_d59_c4	c__Erysipelotrichia	4.31884
GF23_d59_c6	c__Gammaproteobacteria	100
GF23_d62_dama	c__Clostridia	63.17925
GF23_d62_dama	c__Erysipelotrichia	19.40077
GF23_d62_dama	c__Bacilli	6.63812
GF23_d62_dama	c__Gammaproteobacteria	6.1897
GF23_d62_dama	c__Actinobacteria	4.59217
GF23_d62_damb	c__Clostridia	48.16655
GF23_d62_damb	c__Erysipelotrichia	28.60667
GF23_d62_damb	c__Actinobacteria	8.92074
GF23_d62_damb	c__Gammaproteobacteria	6.83556
GF23_d62_damb	c__Bacilli	4.94494
GF23_d62_damb	c__Tissierellia	2.52554
GF23_d62_damc	c__Clostridia	34.51277
GF23_d62_damc	c__Erysipelotrichia	30.64253
GF23_d62_damc	c__Bacilli	14.74987
GF23_d62_damc	c__Gammaproteobacteria	11.04057
GF23_d62_damc	c__Actinobacteria	8.78291
GF23_d62_damc	c__Tissierellia	0.27134
GF23_d7_damb	c__Actinobacteria	62.34164
GF23_d7_damb	c__Clostridia	18.13492
GF23_d7_damb	c__Erysipelotrichia	8.09001
GF23_d7_damb	c__Gammaproteobacteria	6.02589
GF23_d7_damb	c__Bacilli	4.90702
GF23_d7_damb	c__Tissierellia	0.50051
GF23_d7_damc	c__Clostridia	57.81857
GF23_d7_damc	c__Actinobacteria	14.94552
GF23_d7_damc	c__Erysipelotrichia	13.03129
GF23_d7_damc	c__Gammaproteobacteria	9.21268
GF23_d7_damc	c__Bacilli	3.9336
GF23_d7_damc	c__Tissierellia	1.05834
GF23_d77_damb	c__Clostridia	43.87452
GF23_d77_damb	c__Erysipelotrichia	29.46385
GF23_d77_damb	c__Actinobacteria	12.44551
GF23_d77_damb	c__Gammaproteobacteria	7.8316
GF23_d77_damb	c__Bacilli	5.17627
GF23_d77_damb	c__Tissierellia	1.20825
GF23_d80_c3	c__Gammaproteobacteria	100
GF23_d80_c7	c__Gammaproteobacteria	100
GF23_d84_c1	c__Bacilli	100
GF23_d84_c2	c__Bacilli	100
GF23_d84_c3	c__Bacilli	100
GF23_d84_c4	c__Bacilli	100
GF23_d84_c5	c__Bacilli	100
GF23_d84_c9	c__Bacilli	94.6619
GF23_d84_c9	c__Clostridia	4.83868
GF23_d84_c9	c__Erysipelotrichia	0.49943
GF23_d89_damb	c__Clostridia	45.99021
GF23_d89_damb	c__Erysipelotrichia	25.68731
GF23_d89_damb	c__Actinobacteria	10.68078
GF23_d89_damb	c__Bacilli	7.07797
GF23_d89_damb	c__Gammaproteobacteria	6.20691
GF23_d89_damb	c__Tissierellia	4.35682
GF23_d89_damc	c__Erysipelotrichia	34.50024
GF23_d89_damc	c__Clostridia	27.7303
GF23_d89_damc	c__Bacilli	26.68235
GF23_d89_damc	c__Gammaproteobacteria	8.91725
GF23_d89_damc	c__Actinobacteria	2.16986
GF3_AB_Sire_day4	c__Clostridia	52.93055
GF3_AB_Sire_day4	c__Actinobacteria	41.71299
GF3_AB_Sire_day4	c__Gammaproteobacteria	4.86852
GF3_AB_Sire_day4	c__Bacilli	0.48794
GF3_B_Sire_day19	c__Clostridia	47.02214
GF3_B_Sire_day19	c__Actinobacteria	42.5125
GF3_B_Sire_day19	c__Gammaproteobacteria	9.92945
GF3_B_Sire_day19	c__Bacilli	0.53591
GF3_B_Sire_day30	c__Clostridia	56.86577
GF3_B_Sire_day30	c__Actinobacteria	32.16714
GF3_B_Sire_day30	c__Gammaproteobacteria	10.25422
GF3_B_Sire_day30	c__Bacilli	0.71287
GF3_C_dam_day19	c__Clostridia	54.44505
GF3_C_dam_day19	c__Actinobacteria	31.59842
GF3_C_dam_day19	c__Negativicutes	11.20095
GF3_C_dam_day19	c__Gammaproteobacteria	1.30635
GF3_C_dam_day19	c__Tissierellia	1.04111
GF3_C_dam_day19	c__Bacilli	0.40812
GF3_C_dam_day4	c__Gammaproteobacteria	61.89863
GF3_C_dam_day4	c__Actinobacteria	26.87296
GF3_C_dam_day4	c__Clostridia	10.73651
GF3_C_dam_day4	c__Bacilli	0.49189
GF3_C_Sire_day19	c__Gammaproteobacteria	57.39462
GF3_C_Sire_day19	c__Clostridia	22.49844
GF3_C_Sire_day19	c__Actinobacteria	13.57464
GF3_C_Sire_day19	c__Negativicutes	4.40235
GF3_C_Sire_day19	c__Tissierellia	1.41504
GF3_C_Sire_day19	c__Bacilli	0.71492
GF3_C_Sire_day30	c__Actinobacteria	46.9662
GF3_C_Sire_day30	c__Clostridia	46.70979
GF3_C_Sire_day30	c__Gammaproteobacteria	5.10331
GF3_C_Sire_day30	c__Bacilli	1.2207
GF3_C_Sire_day4	c__Actinobacteria	46.21263
GF3_C_Sire_day4	c__Clostridia	36.65731
GF3_C_Sire_day4	c__Negativicutes	9.00623
GF3_C_Sire_day4	c__Gammaproteobacteria	5.64432
GF3_C_Sire_day4	c__Bacilli	1.26125
GF3_C_Sire_day4	c__Tissierellia	1.21826
GF3_C1_day30	c__Actinobacteria	54.95997
GF3_C1_day30	c__Gammaproteobacteria	25.94546
GF3_C1_day30	c__Clostridia	18.21313
GF3_C1_day30	c__Bacilli	0.88144
GF3_C1_day32	c__Actinobacteria	54.24991
GF3_C1_day32	c__Clostridia	21.83168
GF3_C1_day32	c__Gammaproteobacteria	17.15185
GF3_C1_day32	c__Negativicutes	4.33373
GF3_C1_day32	c__Tissierellia	1.27786
GF3_C1_day32	c__Bacilli	1.15497
GF3_C1_day34	c__Actinobacteria	55.96762
GF3_C1_day34	c__Clostridia	32.74658
GF3_C1_day34	c__Gammaproteobacteria	11.05874
GF3_C1_day34	c__Bacilli	0.22706
GF3_C2_day30	c__Gammaproteobacteria	99.83809
GF3_C2_day30	c__Clostridia	0.16191
GF3_C2_day32	c__Gammaproteobacteria	77.69093
GF3_C2_day32	c__Clostridia	11.99763
GF3_C2_day32	c__Actinobacteria	9.91644
GF3_C2_day32	c__Bacilli	0.395
GF3_C2_day35	c__Clostridia	54.44505
GF3_C2_day35	c__Actinobacteria	31.59842
GF3_C2_day35	c__Negativicutes	11.20095
GF3_C2_day35	c__Gammaproteobacteria	1.30635
GF3_C2_day35	c__Tissierellia	1.04111
GF3_C2_day35	c__Bacilli	0.40812
GF3_C2_day38	c__Gammaproteobacteria	92.19953
GF3_C2_day38	c__Actinobacteria	4.78405
GF3_C2_day38	c__Bacilli	3.01642
GF3_C2_day39	c__Gammaproteobacteria	73.59134
GF3_C2_day39	c__Bacilli	20.68664
GF3_C2_day39	c__Actinobacteria	4.8555
GF3_C2_day39	c__Clostridia	0.86652
GF3_C2_day40	c__Gammaproteobacteria	89.41265
GF3_C2_day40	c__Bacilli	6.17313
GF3_C2_day40	c__Clostridia	3.40538
GF3_C2_day40	c__Actinobacteria	1.00884
GF3_C2_day41	c__Bacilli	81.26021
GF3_C2_day41	c__Actinobacteria	18.73979
GF3_C2_day42	c__Clostridia	56.68674
GF3_C2_day42	c__Actinobacteria	25.46477
GF3_C2_day42	c__Gammaproteobacteria	17.22792
GF3_C2_day42	c__Bacilli	0.62056
GF3_C2_day45	c__Clostridia	49.28077
GF3_C2_day45	c__Actinobacteria	38.62494
GF3_C2_day45	c__Gammaproteobacteria	11.70051
GF3_C2_day45	c__Bacilli	0.39377
GF3_C3_day30	c__Actinobacteria	50.91623
GF3_C3_day30	c__Gammaproteobacteria	22.77474
GF3_C3_day30	c__Clostridia	22.6321
GF3_C3_day30	c__Bacilli	3.67693
GF3_C3_day32	c__Gammaproteobacteria	98.8078
GF3_C3_day32	c__Bacilli	1.1922
GF3_C3_day34	c__Tissierellia	34.42865
GF3_C3_day34	c__Actinobacteria	27.97982
GF3_C3_day34	c__Bacilli	26.91655
GF3_C3_day34	c__Gammaproteobacteria	6.98857
GF3_C3_day34	c__Clostridia	2.92222
GF3_C3_day34	c__Negativicutes	0.74403
GF3_C3_day34	c__Fusobacteriia	0.02018
GF3_C3_day35	c__Clostridia	53.50669
GF3_C3_day35	c__Actinobacteria	29.57829
GF3_C3_day35	c__Negativicutes	10.20882
GF3_C3_day35	c__Tissierellia	3.05532
GF3_C3_day35	c__Gammaproteobacteria	2.28637
GF3_C3_day35	c__Bacilli	1.36451
GF3_C3_day39	c__Gammaproteobacteria	100
GF3_C3_day40	c__Gammaproteobacteria	96.07747
GF3_C3_day40	c__Clostridia	1.91361
GF3_C3_day40	c__Bacilli	1.52075
GF3_C3_day40	c__Actinobacteria	0.48816
GF3_C3_day41	c__Bacilli	100
GF3_C3_day42	c__Clostridia	59.47326
GF3_C3_day42	c__Gammaproteobacteria	20.81629
GF3_C3_day42	c__Actinobacteria	19.10468
GF3_C3_day42	c__Bacilli	0.60577
GF3_C3_day45	c__Clostridia	46.99827
GF3_C3_day45	c__Actinobacteria	45.31227
GF3_C3_day45	c__Gammaproteobacteria	6.96466
GF3_C3_day45	c__Bacilli	0.7248
GF3_C4_day30	c__Actinobacteria	64.01304
GF3_C4_day30	c__Gammaproteobacteria	17.72448
GF3_C4_day30	c__Clostridia	11.22246
GF3_C4_day30	c__Negativicutes	4.06061
GF3_C4_day30	c__Tissierellia	1.81156
GF3_C4_day30	c__Bacilli	1.16785
GF3_C4_day32	c__Gammaproteobacteria	95.77
GF3_C4_day32	c__Bacilli	4.23
GF3_C4_day34	c__Actinobacteria	40.52758
GF3_C4_day34	c__Clostridia	38.53952
GF3_C4_day34	c__Gammaproteobacteria	10.97031
GF3_C4_day34	c__Bacilli	4.68994
GF3_C4_day34	c__Negativicutes	4.15824
GF3_C4_day34	c__Tissierellia	1.11441
GF3_C4_day38	c__Gammaproteobacteria	99.00813
GF3_C4_day38	c__Actinobacteria	0.72192
GF3_C4_day38	c__Bacilli	0.26995
GF3_C4_day39	c__Gammaproteobacteria	95.62477
GF3_C4_day39	c__Bacilli	2.24068
GF3_C4_day39	c__Actinobacteria	1.38912
GF3_C4_day39	c__Clostridia	0.74542
GF3_C4_day40	c__Bacilli	100
GF3_C4_day41	c__Bacilli	86.21224
GF3_C4_day41	c__Actinobacteria	13.78776
GF3_C4_day42	c__Clostridia	51.348
GF3_C4_day42	c__Actinobacteria	35.17645
GF3_C4_day42	c__Gammaproteobacteria	11.96727
GF3_C4_day42	c__Bacilli	1.50829
GF3_C4_day45	c__Clostridia	56.45542
GF3_C4_day45	c__Actinobacteria	34.21025
GF3_C4_day45	c__Gammaproteobacteria	8.31298
GF3_C4_day45	c__Bacilli	1.02136
GF3_C5_day30	c__Gammaproteobacteria	99.52564
GF3_C5_day30	c__Actinobacteria	0.35395
GF3_C5_day30	c__Clostridia	0.12041
GF3_C5_day39	c__Gammaproteobacteria	85.86561
GF3_C5_day39	c__Clostridia	9.33443
GF3_C5_day39	c__Bacilli	2.7964
GF3_C5_day39	c__Actinobacteria	1.73798
GF3_C5_day39	c__Tissierellia	0.26559
GF3_C5_day41	c__Bacilli	99.58888
GF3_C5_day41	c__Actinobacteria	0.41112
GF3_C5_day42	c__Actinobacteria	46.52835
GF3_C5_day42	c__Clostridia	41.66631
GF3_C5_day42	c__Gammaproteobacteria	9.9598
GF3_C5_day42	c__Bacilli	1.84554
GF3_C5_day45	c__Actinobacteria	57.13328
GF3_C5_day45	c__Clostridia	36.31768
GF3_C5_day45	c__Gammaproteobacteria	5.85331
GF3_C5_day45	c__Bacilli	0.69573
GF3_C6_day30	c__Gammaproteobacteria	95.96768
GF3_C6_day30	c__Clostridia	2.73899
GF3_C6_day30	c__Actinobacteria	1.11041
GF3_C6_day30	c__Negativicutes	0.18292
GF3_C6_day35	c__Gammaproteobacteria	100
GF3_C6_day38	c__Gammaproteobacteria	100
GF3_C6_day39	c__Gammaproteobacteria	88.66333
GF3_C6_day39	c__Clostridia	6.20442
GF3_C6_day39	c__Bacilli	2.42112
GF3_C6_day39	c__Actinobacteria	2.1763
GF3_C6_day39	c__Tissierellia	0.53484
GF3_C6_day41	c__Clostridia	77.6392
GF3_C6_day41	c__Gammaproteobacteria	11.43267
GF3_C6_day41	c__Actinobacteria	10.69772
GF3_C6_day41	c__Bacilli	0.2304
GF3_C6_day42	c__Actinobacteria	57.31886
GF3_C6_day42	c__Clostridia	36.34514
GF3_C6_day42	c__Gammaproteobacteria	5.76619
GF3_C6_day42	c__Bacilli	0.56981
GF3_C6_day45	c__Actinobacteria	51.67369
GF3_C6_day45	c__Clostridia	38.35895
GF3_C6_day45	c__Gammaproteobacteria	8.87916
GF3_C6_day45	c__Bacilli	1.0882
GF3_C7_day40	c__Bacilli	81.47642
GF3_C7_day40	c__Actinobacteria	17.95539
GF3_C7_day40	c__Clostridia	0.5682
GF3_C7_day41	c__Clostridia	53.73319
GF3_C7_day41	c__Actinobacteria	38.84773
GF3_C7_day41	c__Gammaproteobacteria	6.76198
GF3_C7_day41	c__Bacilli	0.6571
GF3_C7_day42	c__Clostridia	73.20763
GF3_C7_day42	c__Actinobacteria	13.69841
GF3_C7_day42	c__Gammaproteobacteria	11.30526
GF3_C7_day42	c__Bacilli	1.7887
GF3_C7_day45	c__Clostridia	46.59886
GF3_C7_day45	c__Actinobacteria	41.70374
GF3_C7_day45	c__Gammaproteobacteria	10.5085
GF3_C7_day45	c__Bacilli	1.1889
GF3_C8_day30	c__Gammaproteobacteria	67.31064
GF3_C8_day30	c__Actinobacteria	22.24065
GF3_C8_day30	c__Clostridia	9.67764
GF3_C8_day30	c__Negativicutes	0.75243
GF3_C8_day30	c__Tissierellia	0.01864
GF3_C8_day32	c__Gammaproteobacteria	91.93421
GF3_C8_day32	c__Bacilli	8.00998
GF3_C8_day32	c__Actinobacteria	0.05581
GF3_C8_day34	c__Actinobacteria	46.21263
GF3_C8_day34	c__Clostridia	36.65731
GF3_C8_day34	c__Negativicutes	9.00623
GF3_C8_day34	c__Gammaproteobacteria	5.64432
GF3_C8_day34	c__Bacilli	1.26125
GF3_C8_day34	c__Tissierellia	1.21826
GF3_C8_day39	c__Gammaproteobacteria	94.00601
GF3_C8_day39	c__Clostridia	2.76525
GF3_C8_day39	c__Bacilli	1.92073
GF3_C8_day39	c__Actinobacteria	1.30801
GF3_C8_day40	c__Bacilli	100
GF3_C8_day41	c__Actinobacteria	62.27529
GF3_C8_day41	c__Clostridia	30.46181
GF3_C8_day41	c__Gammaproteobacteria	6.75131
GF3_C8_day41	c__Bacilli	0.5116
GF3_C8_day42	c__Actinobacteria	47.13748
GF3_C8_day42	c__Clostridia	45.60175
GF3_C8_day42	c__Gammaproteobacteria	6.50427
GF3_C8_day42	c__Bacilli	0.7565
GF3_C8_day45	c__Actinobacteria	49.52601
GF3_C8_day45	c__Clostridia	43.71961
GF3_C8_day45	c__Gammaproteobacteria	5.13677
GF3_C8_day45	c__Bacilli	1.61762
GF3_C9_day30	c__Gammaproteobacteria	68.26109
GF3_C9_day30	c__Actinobacteria	15.19613
GF3_C9_day30	c__Clostridia	11.44502
GF3_C9_day30	c__Negativicutes	4.2553
GF3_C9_day30	c__Tissierellia	0.82416
GF3_C9_day30	c__Bacilli	0.01829
GF3_C9_day32	c__Actinobacteria	62.07286
GF3_C9_day32	c__Clostridia	21.6516
GF3_C9_day32	c__Gammaproteobacteria	15.75938
GF3_C9_day32	c__Bacilli	0.51616
GF3_C9_day34	c__Actinobacteria	46.45479
GF3_C9_day34	c__Clostridia	35.51877
GF3_C9_day34	c__Negativicutes	12.48949
GF3_C9_day34	c__Gammaproteobacteria	3.32286
GF3_C9_day34	c__Bacilli	1.83829
GF3_C9_day34	c__Tissierellia	0.37579
GF3_C9_day38	c__Gammaproteobacteria	94.66566
GF3_C9_day38	c__Actinobacteria	3.22685
GF3_C9_day38	c__Bacilli	2.10749
GF3_C9_day39	c__Gammaproteobacteria	83.71274
GF3_C9_day39	c__Bacilli	8.50862
GF3_C9_day39	c__Clostridia	4.02339
GF3_C9_day39	c__Actinobacteria	3.75526
GF3_C9_day40	c__Gammaproteobacteria	58.27367
GF3_C9_day40	c__Bacilli	41.72633
GF3_C9_day41	c__Clostridia	67.1672
GF3_C9_day41	c__Gammaproteobacteria	16.0951
GF3_C9_day41	c__Actinobacteria	15.67679
GF3_C9_day41	c__Bacilli	1.06091
GF3_C9_day42	c__Actinobacteria	48.83157
GF3_C9_day42	c__Clostridia	41.56616
GF3_C9_day42	c__Gammaproteobacteria	8.80002
GF3_C9_day42	c__Bacilli	0.80225
GF3_C9_day45	c__Actinobacteria	61.03244
GF3_C9_day45	c__Clostridia	28.98196
GF3_C9_day45	c__Gammaproteobacteria	7.3843
GF3_C9_day45	c__Bacilli	2.6013
GF3_inoc	c__Clostridia	52.86234
GF3_inoc	c__Gammaproteobacteria	29.13098
GF3_inoc	c__Actinobacteria	16.23477
GF3_inoc	c__Bacilli	1.77191
GF4_B1_D35	c__Bacilli	81.86896
GF4_B1_D35	c__Actinobacteria	18.13104
GF4_B1_D36	c__Bacilli	86.78923
GF4_B1_D36	c__Gammaproteobacteria	12.40086
GF4_B1_D36	c__Actinobacteria	0.59973
GF4_B1_D36	c__Clostridia	0.21018
GF4_B1_d37	c__Bacilli	100
GF4_B2_d35	c__Gammaproteobacteria	82.53371
GF4_B2_d35	c__Bacilli	16.33196
GF4_B2_d35	c__Actinobacteria	1.13433
GF4_B2_d36	c__Gammaproteobacteria	100
GF4_B3_d35	c__Bacilli	82.63922
GF4_B3_d35	c__Actinobacteria	14.99204
GF4_B3_d35	c__Clostridia	2.36874
GF4_B3_d36	c__Bacilli	72.03416
GF4_B3_d36	c__Gammaproteobacteria	22.24158
GF4_B3_d36	c__Actinobacteria	4.34166
GF4_B3_d36	c__Clostridia	1.3826
GF4_B3_d37	c__Bacilli	100
GF4_B3_d42	c__Actinobacteria	53.55772
GF4_B3_d42	c__Clostridia	39.05635
GF4_B3_d42	c__Gammaproteobacteria	5.81978
GF4_B3_d42	c__Bacilli	1.56615
GF4_B3_d43	c__Clostridia	49.41047
GF4_B3_d43	c__Actinobacteria	44.13371
GF4_B3_d43	c__Gammaproteobacteria	3.55844
GF4_B3_d43	c__Bacilli	2.89738
GF4_B3_d44	c__Actinobacteria	73.65812
GF4_B3_d44	c__Clostridia	19.71188
GF4_B3_d44	c__Bacilli	3.91362
