Sample,Enterococcus,Anaerococcus,Varibaculum,Finegoldia,Bifidobacterium,Escherichia,Streptococcus,Clostridium,Citrobacter,Staphylococcus,Veillonella,Morganella,Pseudomonas,Clostridioides,Erysipelatoclostridium,Proteus,Klebsiella,Achromobacter,Enterobacter,Dermabacter,Peptoniphilus,Campylobacter,Gemella,Bacteroides,Akkermansia,Lactobacillus,Blautia,Lachnoclostridium,Parasutterella,Proteobacteria_unclassified,Turicimonas,Sphingomonas,Negativicoccus,Actinomyces,Corynebacterium,Aeriscardovia,Mycobacteroides,Lachnospiraceae_unclassified,Acutalibacter,Anaerotruncus,Dorea,Enterorhabdus,Oscillibacter,Cutibacterium,Fusobacterium,Serratia,Leclercia,Pedobacter,Delftia,Paenibacillus,Acinetobacter
GF15_b8_d97_colon,0,0,0,0,0,0,0,0,0,0,0,18.63847,0,0,0,0,81.36153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_b9_d106_stool,0,0,0,0,1.33937,58.24452,0,0,0,0,0,0,0,0.09641,0,0,40.3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_b9_d94_stool,3.03297,0,0,0,1.27245,0.6312,0,0,0,0,0,0,0,0,0,0,95.06339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_B9_d97_colon,0,0,0,0,0,0,0,0,10.61244,0,0,10.20267,0,0,0,0,79.18489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_bdam_d18_stool,3.98613,0,7.73454,0.52792,57.58911,2.86792,0,20.77603,1.02038,0,0,0.53098,0,4.08736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46012,0.41951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c_d18_stool,4.94038,0.29806,7.65659,1.33676,64.11045,3.00099,0,14.25133,0.69104,0,0,0.10092,0,2.15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24183,1.2022,0,0.01944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c1_d105_stool,1.8283,0,0,0,0,55.72215,0,0,0,0,0,0,0,0,0,0,42.44955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c1_d108_colon,0.20128,0,0,0,0.75489,0.24607,0,0,0,0,0,9.05417,0,0,0,0,89.74359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C1_d36,42.93361,0,0,0,0.57349,0,0,0,53.2484,0,0,3.24449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C1_d37,11.87903,0,0,0,2.13341,0,0,0,77.06393,0,0,8.92363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C1_d39_colon,0,0,0,0,0,0,0,0,21.62052,0,0,0,0,0,0,0,78.37948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c1_d74_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c2_d105_stool,4.48893,0,0,0,0.0782,0.78102,0,0,0,0,0,0,0,0,0,0,94.65186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c2_d108_colon,0.1436,0,0,0,1.03642,0.32849,0,0,0,0,0,5.94907,0,0,0,0,92.54243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C2_d36,9.21021,0,0,0,0,0,0,0,90.78979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C2_d37,8.73129,0,0,0,1.27179,0,0,0.08891,88.7058,0,0,0.86838,0,0.33382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C2_d39_colon,0,0,0,0,0,3.17143,0,0,31.34331,0,0,1.51212,0,0,0,0,63.97315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c2_d73_16_stool,0,0,0,0,0,12.78111,0,0,0,0,0,0,0,0,0,0,87.21889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c2_d74_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c3_d108_colon,0,0,0,0,0.82048,0,0,0,0,0,0,8.10183,0,0,0,0,91.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C3_d36,7.48336,0,0,0,0.62802,0,0,0,91.88862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C3_d39_colon,0,0,0,0,0,0.30803,0,0,34.82034,0,0,2.60322,0,0,0,0,62.26842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c4_d105_stool,9.97681,0,0,0,0.41471,1.52643,0,2.64739,0,0,0,0,0,0.76179,0,0,84.67287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c4_d108_colon,0.01964,0,0,0,0.8676,0,0,0,0,0,0,7.56501,0,0,0,0,91.50732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C4_d36,2.46018,0,0,0,0.59226,0,0,0,96.88458,0,0,0.06298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C4_d37,2.15759,0,0,0,1.42075,0,0,0.14394,95.96592,0,0,0.18451,0,0.12729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C4_d38,0,0,0,0,0,2.95743,0,0,87.24706,0,0,1.78657,0,0,0,0,8.00895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C4_d39_colon,0,0,0,0,0,1.42795,0,0,69.54938,0,0,5.16987,0,0,0,0,23.85279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c4_d73_stool,0.25995,0,0,0,0.0756,14.06883,0,0,0.26903,0,0,0,0,0,0,0,85.32658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c4_d74_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c5_d105_stool,6.16041,0,0,0,1.3294,61.2345,0,0,0,0,0,0,0,0.10842,0,0,31.16726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c5_d108_colon,0,0,0,0,2.02025,0,0,0,0,0,0,13.18964,0,0,0,0,84.79011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C5_d36,29.15074,0,0,0,0.10864,0.12481,0,0,65.07543,0,0,5.54038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C5_d37,20.72677,0,0,0,0.8768,0,0,0,67.54357,0,0,10.35275,0,0,0,0,0.50011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C5_d39_colon,0,0,0,0,0,0,0,0,43.2718,0,0,0.82365,0,0,0,0,55.90455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c5_d71_stool,6.72639,0,0,0,73.13091,0,0,0,0,0,0,0,0,0.04034,0,0,20.0779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c5_d74_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c6_d105_stool,5.31141,0,0,0,0.1158,0.39747,0,0,0,0,0,0,0,0.10229,0,0,94.07303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c6_d108_colon,0,0,0,0,2.58141,0,0,0,0,0,0,4.20019,0,0,0,0,93.2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C6_d36,8.03343,0,0,0,0.3967,0,0,0,90.43445,0,0,1.13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C6_d39_colon,0,0,0,0,0,0,0,0,58.8678,0,0,10.50794,0,0,0,0,30.62426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c6_d71_stool,0.38699,0,0,0,2.43546,0,0,0,0,0,0,0,0,0,0,0,97.17756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_C6_d72_stool,0.74597,0,0,0,1.17734,0.72805,0,0,0,0,0,0,0,0,0,0,97.34865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c6_d74_colon,0,0,0,0,0,4.59603,0,0,0,0,0,0,0,0,0,0,95.40397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c7_d105_stool,0.67866,0,0,0,0,13.17365,0,0,1.14041,0,0,0,0,0,0,0,85.00729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c7_d108_colon,0,0,0,0,1.99122,0,0,0,0,0,0,25.69923,0,0,0,0,72.30955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c7_d72_stool,0.6453,0,0,0,2.12828,0.22729,0,0,0.06417,0,0,0,0,0,0,0,96.93496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c7_d74_colon,0,0,0,0,0,55.98017,0,0,0,0,0,0,0,0,0,0,44.01983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c8_d108_colon,0,0,0,0,0.63461,0,0,0,0,0,0,3.31247,0,0,0,0,96.05291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c8_d74_colon,0,0,0,0,0,0,0,0,0,0,0,18.55054,0,0,0,0,81.44946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_c9_d108_colon,16.14859,0,0,0,0.24938,0,0,0,0,0,0,8.64956,0,0,0,0,74.95247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_cdam_d11_stool,2.03868,0.69377,6.81302,0.07872,71.43727,2.38473,0,12.51901,0.44366,0,0,0.58223,0,1.80948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63803,0.5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_cdam_d23_stool,1.77449,0.8023,7.3233,0.69063,73.54288,0.43226,0,10.25448,0,0,0,0.14184,0,2.6427,0,0,0.21255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77977,1.40279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_cdam_d5_stool,2.05436,0.25962,4.33613,0,70.97114,4.70988,0,10.80691,1.97484,0,0,1.34358,0,2.76113,0,0,0.04375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66964,0.06903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_cdam_d59_stool,3.93378,0,0.13422,0,45.77369,3.34189,0,37.28474,0.94386,0,0,0.9386,0,7.13295,0,0,0.27189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B1_stool,4.45422,0,0,0,0.31414,5.35726,0,0,0,0,0,0,0,0,0,0,89.87437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B2_stool,0.04833,0,0,0,0.68199,0.94117,0,0,0.09438,0,0,0,0,0,0,0,98.23413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B3_stool,2.23032,0,0,0,1.7919,0.13811,0,0.23715,0,0,0,0,0,0.17619,0,0,95.42633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B4_stool,0,0,0,0,0.91866,11.11226,0,0,0,0,0,0,0,0,0,0,87.96908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B5_stool,0.44385,0,0,0,1.91235,61.08733,0,0,0,0,0,0,0,0.0038,0,0,36.55267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B6_stool,0,0,0,0,0.09244,3.47163,0,0,0,0,0,0,0,0,0,0,96.43593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B7_stool,0.0882,0,0,0,0,37.83547,0,0,0,0,0,0,0,0,0,0,62.07633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d67_B8_stool,0.30087,0,0,0,0.25129,18.98476,0,0,0,0,0,0,0,0.02786,0,0,80.43522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d68_B1_colon,2.3804,0,0,0,0,20.78888,0,2.64581,0,0,0,0,0,0.06551,0,0,74.11939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d68_B2_stool,0.05543,0,0,0,0.44779,4.34416,0,0,0,0,0,0,0,0,0,0,95.15262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d68_B5_colon,0,0,0,0,0,57.29683,0,0,0,0,0,0,0,0,0,0,42.70317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d68_B8_stool,0.85831,0,0,0,0.40566,24.43014,0,0.17669,0,0,0,0,0,0.51121,0,0,73.61799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d69_B2_stool,0,0,0,0,0,25.91535,0,0,0,0,0,0,0,0,0,0,74.08465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d69_B9_stool,0,0,0,0,0,14.68712,0,0,0.21559,0,0,0,0,0,0,0,85.09728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B2_colon,0,0,0,0,0,12.66992,0,0,9.21501,0,0,0,0,0,0,0,78.11507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B4_colon,0,0,0,0,0,72.78596,0,0,7.8049,0,0,1.75717,0,0,0,0,17.65198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B6_colon,0,0,0,0,0,38.30194,0,0,6.54166,0,0,2.39974,0,0,0,0,52.75666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B7_colon,0,0,0,0,0,61.53868,0,0,0.82708,0,0,4.37948,0,0,0,0,33.25476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B8_colon,0,0,0,0,0,37.62309,0,0,6.46544,0,0,0,0,0,0,0,55.91147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d70_B9_colon,0,0,0,0,0,31.65155,0,0,0,0,0,0,0,0,0,0,68.34845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A1_stool,0.11866,0,0,0,0.68593,0,0,0,0,0,0,0,0,0,0,0,99.19541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A3_stool,11.51468,0,0,0,0.89046,0,0,0,0,0,0,0,0,0,0,0,87.59486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A4_stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A5_stool,0,0,0,0,0,10.62044,0,0,0,0,0,0,0,0,0,0,89.37956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A6_stool,1.37374,0,0,0,0.83377,46.38553,0,0,0,0,0,0,0,0,0,0,51.40696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A7_stool,0.68107,0,0,0,0.72189,5.06958,0,0,0,0,0,0,0,0.02993,0,0,93.49753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_A8_stool,2.48143,0,0,0,2.3082,0.38505,0,0,1.12903,0,0,0,0,0,0,0,93.69629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_C2_stool,8.23437,0,0,0,0.73952,0,0,0,0,0,0,0,0,0,0,0,91.02612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_C3_stool,16.52142,0,0,0,0.56724,0,0,0,0,0,0,0,0,0.23003,0,0,82.68131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_d71_C4_stool,0,0,0,0,0.22622,0,0,0,0,0,0,0,0,0,0,0,99.77378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF15_INOC,29.53727,28.25817,19.2124,5.91805,8.9089,2.16499,2.03977,1.63877,1.48598,0.20551,0.57167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A1_d32,0,0,0,0,0,48.59238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.40762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A1_d35_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A2_d32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A2_d35_colon,0,0,0,0,0,43.94071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.05929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A3_d32,0.13897,0,0,0,0,10.89183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A3_d34,0,0,0,0,0,15.19859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9185,0,0,0,0,0,0,0,0,0,0,0,19.88291,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A3_d35_colon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_a4_d100_stool,2.94721,0,0,0,0,33.57036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.82974,0,0,0,0,0,0,0,0,0,0,0,4.65269,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A4_d32,0,0,0,0,0,41.36695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.63305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A5_d32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A6_d32,0,0,0,0,0,20.53897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.46103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A6_d33,0.26259,0,0,0,0,12.82756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.90985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A6_d35_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A7_d32,1.5768,0,0,0,0,26.98626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_A7_d34,30.1143,0,0,0,0,3.53153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.35417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_Adam_d21,0,0,0,0,0,0,0,2.67101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53117,0,18.42038,0,0,0,0,0,0,0,0,0,0,0,62.11439,3.87761,3.30882,2.85901,0.88331,0.3343,0,0,0,0,0,0,0,0
GF16_B1_d32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_B2_d32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_B2_d34,6.23082,0,0,0.14211,4.09511,6.87047,0,18.96446,60.27374,0,0,0,0,2.85289,0,0,0.5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_B5_d32,0,0,0,0,0,44.39051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_B5_d33_colon,0,0,0,0,0,29.27045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.72955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF16_B6_d32,0.38575,0,0,0,0,17.16373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.45052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
