Sample,Patient_ID,Microbiota,DNA_concentration,Experiment,Plate,Well_nextera,Adapter_plate,AdapterN,AdapterS,Tissue,Mouse,Sex,Survived,DEAD_DOL,Collection,Date of Extraction,Antibiotic,DOL,Antibiotic_day,Abx_relative,Abx_relativeinfxn,Infection,DPI,Adult,Notes,Total_Preprocessed_Reads,Total_Postprocessed_Reads,retainedreads,Resequence_DNA_concentration,Reseq_total_preprocessed_reads,Reseq_total_postprocessed_reads,Reseq_retainedreads,original_preprocessed_reads,original_postprocessed_reads,Resequence_Nextera,Resequence_nextera_plate,AdapterN2,AdapterS3
GF1_B10,37.02 (11/5/2009),A,71.4,GF1,GF2_2,D11,6,N712,S535,stool,Bdam,F,NA,NA,10,,NA,NA,NA,NA,NA,NA,NA,yes,,1935194,877057,45.3213993,,,,,,,,,,
GF1_B14,37.02 (11/5/2009),A,4.66,GF1,GF2_2,E1,6,N713,S525,stool,Bdam,F,NA,NA,14,,NA,NA,NA,NA,NA,NA,NA,yes,,1291378,1068142,82.71334962,,,,,,,,,,
GF1_B17,37.02 (11/5/2009),A,7.84,GF1,GF2_2,E3,6,N713,S527,stool,Bdam,F,NA,NA,17,,NA,NA,NA,NA,NA,NA,NA,yes,,2641347,1569660,59.42649716,,,,,,,,,,
GF1_B25,37.02 (11/5/2009),A,15,GF1,GF2_2,E6,6,N713,S530,stool,Bdam,F,NA,NA,25,,NA,NA,NA,NA,NA,NA,NA,yes,,816919,682491,83.54451298,,,,,,,,,,
GF1_C_mom_d32,37.02 (11/5/2009),A,7.4,GF1,GF2_2,E9,6,N713,S533,stool,Cdam,F,NA,NA,32,,NA,NA,NA,NA,NA,NA,NA,yes,,2073615,1104364,53.2579095,,,,,,,,,,
GF1_C10,37.02 (11/5/2009),A,28,GF1,GF2_2,D12,6,N712,S536,stool,Cdam,F,yes,NA,10,,NA,NA,NA,NA,NA,NA,NA,yes,,1748117,1385764,79.27181075,,,,,,,,,,
GF1_C14,37.02 (11/5/2009),A,7.45,GF1,GF2_2,E2,6,N713,S526,stool,Cdam,F,yes,NA,14,,NA,NA,NA,NA,NA,NA,NA,yes,,2154835,1316875,61.11256778,,,,,,,,,,
GF1_C17,37.02 (11/5/2009),A,25,GF1,GF2_2,E4,6,N713,S528,stool,Cdam,F,yes,NA,17,,NA,NA,NA,NA,NA,NA,NA,yes,,742448,668608,90.05452234,,,,,,,,,,
GF1_C25,37.02 (11/5/2009),A,14.1,GF1,GF2_2,E7,6,N713,S531,stool,Cdam,F,yes,NA,25,,NA,NA,NA,NA,NA,NA,NA,yes,,659190,578955,87.82824375,,,,,,,,,,
GF2_A25_N713,37.02 (11/5/2009),A,8.82,GF1,GF2_2,E5,6,N713,S529,stool,Adam,F,yes,NA,25,,NA,NA,NA,NA,NA,NA,NA,yes,GF1,685351,531937,77.61526575,,,,,,,,,,
GF10_A_DAM_D0,37.02 (11/5/2009),A,0.7,GF10,GF6-11pl2,C10,3,N703,S534,stool,Adam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,792183,330337,41.69958204,,,,,,,,,,
GF10_Adam_d1,37.02 (11/5/2009),A,132,GF10,1,A3,5,AM-F0412,AM-R0412,stool,Adam,F,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,1332338,1138496,85.45098916,,,,,,,,,,
GF10_Adam_d20,37.02 (11/5/2009),A,109,GF10,1,A5,5,AM-F0414,AM-R0414,stool,Adam,F,NA,NA,20,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,995549,847348,85.11364082,,,,,,,,,,
GF10_Cdam_d0,GF,GF,LOW,GF10,1,A1,5,AM-F0734,AM-R0410,stool,Cdam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,398245,360362,90.48751397,11.2,,,,,,A11,1,AM-F0036,AM-R0036
GF10_Cdam_d1,37.02 (11/5/2009),A,91.4,GF10,1,A2,5,AM-F0411,AM-R0411,stool,Cdam,F,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,1364472,1162607,85.20563265,,,,,,,,,,
GF10_Cdam_d20,37.02 (11/5/2009),A,50,GF10,1,A4,5,AM-F0413,AM-R0413,stool,Cdam,F,NA,NA,20,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,1120991,964461,86.03646238,,,,,,,,,,
GF11_A_DAM_D0,GF,GF,2.7,GF11,GF6-11pl2,F2,3,AM-F0781,S526,stool,Adam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,Contaminated,771740,104256,13.50921295,,,,,,,,,,
GF11_B_dam_d0,GF,GF,LOW,GF11,1,G3,5,,AM-R0484,stool,Bdam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,2237481,14302,0.639200959,,,,,,,,,,
GF11_B_dam_d111,40.01 (11/14/09),B,156,GF11,1,G6,5,N707,AM-R0487,stool,Bdam,F,NA,NA,111,,NA,NA,NA,NA,NA,NA,NA,yes,,926654,844947,91.18257732,,,,,,,,,,
GF11_B_dam_d20,40.01 (11/14/09),B,81.4,GF11,1,G5,5,AM-F0488,AM-R0486,stool,Bdam,F,NA,NA,20,,NA,NA,NA,NA,NA,NA,NA,yes,,671746,578689,86.14699604,,,,,,,,,,
GF11_B_dam_d7,40.01 (11/14/09),B,173,GF11,1,G4,5,N708,AM-R0485,stool,Bdam,F,NA,NA,7,,NA,NA,NA,NA,NA,NA,NA,yes,,1177422,1051766,89.32787055,,,,,,,,,,
GF12_A_dam_d1,357.01 (11/25/12),C,1.04,GF12,2,C1,6,AM-F0557,AM-R0530,stool,Adam,F,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,yes,,159667,515,0.322546299,,,,,,,,,,
GF12_A_dam_d21,357.01 (11/25/12),C,16.1,GF12,2,C2,6,AM-F0544,AM-R0531,stool,Adam,F,NA,NA,21,,NA,NA,NA,NA,NA,NA,NA,yes,,1013679,852937,84.14271184,,,,,,,,,,
GF12_A_Dam_d85,357.01 (11/25/12),C,69.6,GF12,2,C3,6,AM-F0550,AM-R0532,stool,Adam,F,NA,NA,85,,NA,NA,NA,NA,NA,NA,NA,yes,,1224790,1098273,89.67031083,,,,,,,,,,
GF12_B_Dam_d0,GF,GF,LOW,GF12,2,B12,6,,AM-R0529,stool,Bdam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,1722149,6483,0.376448263,,,,,,,,,,
GF14_A_d66_stool,37.02 (11/5/2009),A,0.13,GF14,tubes,D09,8,AM-F0742,AM-R0742,stool,Adam,F,NA,NA,66,,NA,NA,NA,NA,NA,NA,NA,yes,,1931395,1572586,81.42228804,,,,,,,,,,
GF14_A_Dam_d0,GF,GF,LOW,GF14,4,B6,8,,AM-R0715,stool,Adam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,760313,2976,0.391417745,,,,,,,,,,
GF14_A_Dam_d21,37.02 (11/5/2009),A,31.6 (316),GF14,4,B7,8,AM-F0716,AM-R0716,stool,Adam,F,NA,NA,21,,NA,NA,NA,NA,NA,NA,NA,yes,,574335,520819,90.6820932,,,,,,,,,,
GF14_Adam_d18_stool,37.02 (11/5/2009),A,10.873,GF14,tubes,D01,8,AM-F0734,AM-R0734,stool,Adam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,,2260475,1869763,82.71549121,,,,,,,,,,
GF14_Adam_d5_stool,37.02 (11/5/2009),A,16.228,GF14,tubes,B06,8,AM-F0715,AM-R0715,stool,Adam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,,1233168,981888,79.62321436,,,,,,,,,,
GF14_Adam_d51_stool,37.02 (11/5/2009),A,9.165,GF14,tubes,B09,8,AM-F0718,AM-R0718,stool,Adam,F,NA,NA,51,,NA,NA,NA,NA,NA,NA,NA,yes,,1972146,1562647,79.23586793,,,,,,,,,,
GF14_Adam_d59_stool,37.02 (11/5/2009),A,10.179,GF14,tubes,B12,8,AM-F0721,AM-R0721,stool,Adam,F,NA,NA,59,,NA,NA,NA,NA,NA,NA,NA,yes,,1036500,869661,83.90361795,,,,,,,,,,
GF14_Adam_d78_stool,37.02 (11/5/2009),A,9.196,GF14,tubes,D11,8,AM-F0744,AM-R0744,stool,Adam,F,NA,NA,78,,NA,NA,NA,NA,NA,NA,NA,yes,,987889,805884,81.57637143,,,,,,,,,,
GF14_Adam_d9_stool,37.02 (11/5/2009),A,21.879,GF14,tubes,D12,8,AM-F0745,AM-R0745,stool,Adam,F,NA,NA,9,,NA,NA,NA,NA,NA,NA,NA,yes,,1837168,994164,54.11394059,,,,,,,,,,
GF14_B_d0_stool,GF,A,24.008,GF14,tubes,H04,8,AM-F0785,AM-R0785,stool,Bdam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,2397092,10142,0.423095985,,,,,,,,,,
GF14_B_d66_stool,37.02 (11/5/2009),A,12.667,GF14,tubes,D02,8,AM-F0735,AM-R0735,stool,B dam,F,NA,NA,66,,NA,NA,NA,NA,NA,NA,NA,yes,,1853946,1527490,82.39128864,,,,,,,,,,
GF14_B_d78_stool,37.02 (11/5/2009),A,9.871,GF14,tubes,B08,8,AM-F0717,AM-R0717,stool,Bdam,F,NA,NA,78,,NA,NA,NA,NA,NA,NA,NA,yes,,1252313,1041074,83.13209238,,,,,,,,,,
GF14_Bdam_d18_stool,37.02 (11/5/2009),A,20.67,GF14,tubes,B05,8,AM-F0714,AM-R0714,stool,Bdam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,,1704404,1311258,76.93352046,,,,,,,,,,
GF14_Bdam_d5_stool,37.02 (11/5/2009),A,21.165,GF14,tubes,B07,8,AM-F0716,AM-R0716,stool,Bdam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,,1280912,914109,71.36391883,,,,,,,,,,
GF14_Bdam_d51_stool,37.02 (11/5/2009),A,11.127,GF14,tubes,D08,8,AM-F0741,AM-R0741,stool,Bdam,F,NA,NA,51,,NA,NA,NA,NA,NA,NA,NA,yes,,2131036,1628571,76.42156209,,,,,,,,,,
GF14_Bdam_d59_stool,37.02 (11/5/2009),A,10.448,GF14,tubes,D10,8,AM-F0743,AM-R0743,stool,Bdam,F,NA,NA,59,,NA,NA,NA,NA,NA,NA,NA,yes,,729637,549025,75.24632112,,,,,,,,,,
GF14_Bdam_d9_stool,37.02 (11/5/2009),A,8.716,GF14,tubes,E01,8,AM-F0746,AM-R0746,stool,Bdam,F,NA,NA,9,,NA,NA,NA,NA,NA,NA,NA,yes,,1724654,1314491,76.21766453,,,,,,,,,,
GF14_C_d66_stool,37.02 (11/5/2009),A,12.375,GF14,tubes,B11,8,AM-F0720,AM-R0720,stool,Cdam,F,NA,NA,66,,NA,NA,NA,NA,NA,NA,NA,yes,,1150084,935009,81.29919206,,,,,,,,,,
GF14_c_d78_stool,37.02 (11/5/2009),A,18.837,GF14,tubes,C07,8,AM-F0728,AM-R0728,stool,Cdam,F,NA,NA,78,,NA,NA,NA,NA,NA,NA,NA,yes,,1627259,1326634,81.52568214,,,,,,,,,,
GF14_Cdam_d18_stool,37.02 (11/5/2009),A,8.389,GF14,tubes,B10,8,AM-F0719,AM-R0719,stool,Cdam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,,1721599,1374430,79.83450269,,,,,,,,,,
GF14_cdam_d5_stool,37.02 (11/5/2009),A,8.373,GF14,tubes,C11,8,AM-F0732,AM-R0732,stool,cdam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,,1905544,1513934,79.44891328,,,,,,,,,,
GF14_Cdam_d51_stool,37.02 (11/5/2009),A,7.535,GF14,tubes,D03,8,AM-F0736,AM-R0736,stool,Cdam,F,NA,NA,51,,NA,NA,NA,NA,NA,NA,NA,yes,,1489441,1242055,83.39068147,,,,,,,,,,
GF14_Cdam_d59_stool,37.02 (11/5/2009),A,10.967,GF14,tubes,C12,8,AM-F0733,AM-R0733,stool,Cdam,F,NA,NA,59,,NA,NA,NA,NA,NA,NA,NA,yes,,934711,798821,85.46181654,,,,,,,,,,
GF14_Cdam_d9_stool,37.02 (11/5/2009),A,7.305,GF14,tubes,C10,8,AM-F0731,AM-R0731,stool,Cdam,F,NA,NA,9,,NA,NA,NA,NA,NA,NA,NA,yes,,1972544,1521668,77.14241102,,,,,,,,,,
GF15_A_Dam_d0,GF,GF,1.07,GF15,4,D1,8,N814,AM-R0734,stool,Adam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,853,178,20.86752638,,,,,,,,,,
GF15_A_Dam_d21,40.01 (11/14/09),B,11(110),GF15,4,D2,8,AM-F0615,AM-R0735,stool,Adam,F,NA,NA,21,,NA,NA,NA,NA,NA,NA,NA,yes,,739344,644643,87.19121275,,,,,,,,,,
GF15_adam_d11_stool,40.01 (11/14/09),B,11.688,GF15,tubes,C03,8,AM-F0757,AM-R0724,stool,Adam,F,NA,NA,11,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1621756,1268205,78.19949487,,,,,,,,,,
GF15_adam_d18_stool,40.01 (11/14/09),B,10.526,GF15,tubes,C04,8,AM-F0514,AM-R0725,stool,Adam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1186763,955209,80.4886064,,,,,,,,,,
GF15_Adam_d5_stool,40.01 (11/14/09),B,7.32,GF15,tubes,C06,8,AM-F0556,AM-R0727,stool,Adam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1741212,1347425,77.38431621,,,,,,,,,,
GF15_b_d5_stool,40.01 (11/14/09),B,13.369,GF15,tubes,G08,7,AM-F0510,AM-R0681,stool,Bdam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,4182231,36353,0.869225062,,,,,,,,,,
GF15_bdam_d18_stool,40.01 (11/14/09),B,5.897,GF15,tubes,C02,8,AM-F0770,AM-R0723,stool,Bdam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,874262,690344,78.96305684,,,,,,,,,,
GF15_c_d18_stool,40.01 (11/14/09),B,6.644,GF15,tubes,C05,8,AM-F0775,AM-R0726,stool,Cdam,F,NA,NA,18,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1703335,1337613,78.5290621,,,,,,,,,,
GF15_cdam_d11_stool,40.01 (11/14/09),B,6.37,GF15,tubes,C08,8,AM-F0477,AM-R0729,stool,Cdam,F,NA,NA,11,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1626833,1304494,80.18610392,,,,,,,,,,
GF15_cdam_d23_stool,40.01 (11/14/09),B,3.24,GF15,tubes,C01,8,AM-F0478,AM-R0722,stool,Cdam,F,NA,NA,23,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1388611,1084696,78.113741,,,,,,,,,,
GF15_cdam_d5_stool,40.01 (11/14/09),B,10.3,GF15,tubes,D05,8,AM-F0479,AM-R0738,stool,Cdam,F,NA,NA,5,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,2590884,2161952,83.4445695,,,,,,,,,,
GF15_cdam_d59_stool,40.01 (11/14/09),B,6.68,GF15,tubes,C09,8,AM-F0480,AM-R0730,stool,Cdam,F,NA,NA,59,,NA,NA,NA,NA,NA,NA,NA,yes,K. aerogenes added,1346107,1121588,83.32086528,,,,,,,,,,
GF16_Adam_d21,conventional,conventional,27.1 (271),GF16,4,H1,8,AM-F0805,AM-R0782,stool,Adam,F,NA,NA,21,,NA,NA,NA,NA,NA,NA,NA,yes,,1232805,1098302,89.08967761,,,,,,,,,,
GF16_ADam_do,GF,GF,LOW,GF16,4,G12,8,N814,AM-R0781,stool,Adam,F,NA,NA,0,,NA,NA,NA,NA,NA,NA,NA,yes,,821264,2629,0.320116309,,,,,,,,,,
GF18_adam_d33_stoolsoln,37.02+DJS41,A+DJS41,34,GF18,tubes,G07,8,AM-F0776,AM-R0776,stool,Adam,F,yes,NA,33,,NA,NA,NA,NA,NA,NA,NA,yes,,1443530,1052646,72.92165733,,,,,,,,,,
GF18_bdam_d33_stoolsoln,37.02+DJS41,A+DJS41,26.7,GF18,tubes,G05,8,AM-F0774,AM-R0774,stool,Bdam,F,yes,NA,33,,NA,NA,NA,NA,NA,NA,NA,yes,,2684569,1857411,69.18842466,,,,,,,,,,
GF2_A_dam_d33,40.01 (11/14/09),B,73.1,GF2,GF2_1,E2,3,N816,S526,stool,Adam,F,NA,NA,33,,NA,NA,NA,NA,NA,NA,NA,yes,,866719,749626,86.49008502,,,,,,,,,,
GF2_A_dam_day19,40.01 (11/14/09),B,97.2,GF2,GF2_1,A7,3,N706,S531,stool,Adam,F,NA,NA,19,,NA,NA,NA,NA,NA,NA,NA,yes,,854840,749671,87.69722989,,,,,,,,,,
GF2_A_dam_day29,40.01 (11/14/09),B,100,GF2,GF2_1,A9,3,N702,S533,stool,Adam,F,NA,NA,29,,NA,NA,NA,NA,NA,NA,NA,yes,,2395727,1945848,81.22160831,,,,,,,,,,
GF2_A_day1_dad,40.01 (11/14/09),B,87.2,GF2,GF2_1,A4,3,N703,S528,stool,Asire,M,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,yes,,2171891,1954500,89.99070395,,,,,,,,,,
